,coin,buy_date,buy,sell_date,sell,profit,profit_rate
5,SNT,2019-06-26,38.019,2019-06-29,35.3823,-2.6366999999999976,-0.06935216602225197
6,SNT,2019-11-01,16.008,2019-11-11,14.992500000000001,-1.0154999999999976,-0.06343703148425772
7,SNT,2019-11-29,18.909449999999996,2019-12-08,13.1934,-5.716049999999996,-0.30228536525388083
0,XEM,2019-02-23,52.52625,2019-03-27,57.071450000000006,4.545200000000008,0.08653197210918366
1,XEM,2019-03-29,63.331649999999996,2019-04-12,77.06145,13.729799999999997,0.2167920778947019
2,XEM,2019-05-14,76.73835,2019-05-29,107.94600000000001,31.207650000000015,0.4066760622296416
3,XEM,2019-06-25,110.05499999999999,2019-07-03,109.94500000000001,-0.10999999999998522,-0.0009995002498749282
4,XEM,2019-11-16,51.025499999999994,2019-11-20,46.7766,-4.248899999999992,-0.08327012964106167
0,QTUM,2019-02-18,2306.1524999999997,2019-03-06,2258.8700000000003,-47.282499999999345,-0.020502763802480256
1,QTUM,2019-03-14,2956.4775,2019-04-12,3443.2775,486.8000000000002,0.16465540495403744
2,QTUM,2019-05-14,3306.6524999999997,2019-06-07,3813.0925,506.4400000000005,0.1531579142350158
3,QTUM,2019-06-24,4882.44,2019-07-03,6266.865000000001,1384.425000000001,0.28355187160518125
4,QTUM,2019-10-27,2676.3374999999996,2019-11-09,2488.755,-187.58249999999953,-0.0700892544382013
0,STEEM,2019-01-17,383.19149999999996,2019-01-27,351.824,-31.36749999999995,-0.08185854853252213
1,STEEM,2019-02-16,366.183,2019-03-26,495.752,129.56900000000002,0.35383674283077043
2,STEEM,2019-04-05,593.2964999999999,2019-04-10,549.725,-43.5714999999999,-0.07343967139533085
0,XLM,2019-02-19,97.84889999999999,2019-03-24,118.9405,21.091600000000014,0.21555275531968185
1,XLM,2019-04-02,136.06799999999998,2019-04-13,134.9325,-1.135499999999979,-0.008345092159802298
2,XLM,2019-05-14,135.0675,2019-05-24,149.925,14.857500000000016,0.11000055527791672
3,XLM,2019-09-18,98.14904999999999,2019-09-22,81.25935,-16.88969999999999,-0.1720821546413337
4,XLM,2019-10-14,78.33914999999999,2019-10-24,70.7646,-7.574549999999988,-0.09668920329107462
5,XLM,2019-11-01,80.84039999999999,2019-11-15,84.25785,3.4174500000000165,0.04227403624920234
0,STORJ,2019-02-16,368.18399999999997,2019-03-02,253.87300000000002,-114.31099999999995,-0.3104724811507289
1,STORJ,2019-03-11,328.164,2019-03-26,309.845,-18.31899999999996,-0.055822698406893995
2,STORJ,2019-03-28,336.168,2019-04-08,360.8195,24.6515,0.07333089407677114
3,STORJ,2019-05-14,296.14799999999997,2019-06-03,314.84250000000003,18.694500000000062,0.06312553182868047
4,STORJ,2019-06-11,398.19899999999996,2019-06-21,324.83750000000003,-73.36149999999992,-0.1842332602542948
5,STORJ,2019-11-03,176.088,2019-11-22,144.9275,-31.160499999999985,-0.17695981554677198
6,STORJ,2019-11-27,181.0905,2019-12-12,139.93,-41.160499999999985,-0.22729243113249997
0,GRS,2019-02-07,304.152,2019-03-01,261.869,-42.28299999999996,-0.13901930613640534
1,GRS,2019-03-10,286.143,2019-03-29,500.7495,214.60650000000004,0.7499973789329114
2,GRS,2019-04-05,560.28,2019-04-11,486.7565,-73.52349999999996,-0.13122635111015912
3,GRS,2019-05-14,459.2295,2019-06-03,493.75300000000004,34.52350000000007,0.0751770084456684
4,GRS,2019-06-11,579.2895,2019-06-14,516.7415,-62.548,-0.10797364702795408
5,GRS,2019-07-29,399.1995,2019-08-24,298.8505,-100.34899999999999,-0.251375565350157
6,GRS,2019-10-13,260.13,2019-10-22,232.88350000000003,-27.24649999999997,-0.104741859839311
7,GRS,2019-10-30,284.142,2019-11-11,254.8725,-29.269499999999994,-0.10301011466097935
0,ADA,2018-12-24,50.92545,2019-01-13,44.9775,-5.947949999999999,-0.11679720061383844
1,ADA,2019-02-18,49.52475,2019-03-01,47.7761,-1.7486499999999978,-0.03530860832210153
2,ADA,2019-03-11,53.2266,2019-04-11,96.45175,43.225150000000006,0.8120967711632907
3,ADA,2019-05-14,101.0505,2019-05-23,96.95150000000001,-4.0989999999999895,-0.04056387647760268
4,ADA,2019-06-02,116.05799999999999,2019-06-05,100.9495,-15.108499999999992,-0.13018059935549461
5,ADA,2019-06-12,116.05799999999999,2019-06-18,105.947,-10.11099999999999,-0.08712023298695472
6,ADA,2019-06-26,119.0595,2019-07-01,102.94850000000001,-16.11099999999999,-0.13531889517426152
7,ADA,2019-09-17,57.8289,2019-10-08,49.075450000000004,-8.753449999999994,-0.15136808758250622
8,ADA,2019-11-17,52.52625,2019-12-01,46.076950000000004,-6.449299999999994,-0.12278241831465209
0,SBD,2019-01-08,921.4604999999999,2019-01-28,977.5110000000001,56.05050000000017,0.06082789224280387
1,SBD,2019-02-16,1080.54,2019-02-23,1064.4675,-16.07249999999999,-0.014874507190849012
2,SBD,2019-03-13,1225.6125,2019-04-01,1124.4375,-101.17499999999995,-0.08255056145396686
3,SBD,2019-04-05,1245.6225,2019-04-12,1149.425,-96.19749999999999,-0.07722845404606933
4,SBD,2019-05-14,1200.6,2019-06-07,1199.4,-1.199999999999818,-0.000999500249874911
5,SBD,2019-11-27,886.443,2019-12-08,733.633,-152.80999999999995,-0.17238559050046076
0,BTG,2019-02-18,13046.519999999999,2019-03-08,13933.03,886.510000000002,0.06794992074514906
1,BTG,2019-03-14,15127.56,2019-03-22,14652.67,-474.8899999999994,-0.03139237259677036
2,BTG,2019-04-02,17358.675,2019-04-14,18950.52,1591.8450000000012,0.09170313978457464
3,BTG,2019-05-03,21130.559999999998,2019-06-08,31794.095,10663.535000000003,0.5046499004285738
4,BTG,2019-06-22,35417.7,2019-06-27,32843.57,-2574.1299999999974,-0.07267919712460147
0,ICX,2018-12-24,305.1525,2019-01-02,280.8595,-24.29299999999995,-0.07960937564004866
1,ICX,2019-01-06,319.1595,2019-01-11,270.8645,-48.29499999999996,-0.15131932466368683
2,ICX,2019-02-23,302.151,2019-03-18,365.817,63.666,0.21070921492895933
3,ICX,2019-03-31,401.2005,2019-04-11,435.78200000000004,34.58150000000006,0.08619505708492403
4,ICX,2019-05-15,469.23449999999997,2019-06-09,438.7805,-30.45399999999995,-0.06490145119337976
5,ICX,2019-11-05,210.105,2019-11-08,192.9035,-17.20149999999998,-0.08187096927726605
0,EOS,2019-02-08,2981.49,2019-03-02,3868.065,886.5750000000003,0.29735970940704154
1,EOS,2019-03-26,4267.1325,2019-04-19,6311.842500000001,2044.710000000001,0.47917658989965767
2,EOS,2019-05-11,6408.202499999999,2019-06-04,7766.115000000001,1357.9125000000013,0.21190224559851245
3,EOS,2019-06-22,8654.324999999999,2019-07-25,5417.29,-3237.034999999999,-0.3740366810814245
0,TRX,2018-12-24,23.51175,2019-01-02,22.1889,-1.322849999999999,-0.05626335768286066
1,TRX,2019-01-08,29.31465,2019-01-20,26.48675,-2.8278999999999996,-0.09646712479937504
2,TRX,2019-03-23,27.4137,2019-04-15,30.5847,3.171000000000003,0.11567209096181848
3,TRX,2019-05-11,29.31465,2019-06-06,39.680150000000005,10.365500000000004,0.35359453379112504
4,TRX,2019-06-22,43.421699999999994,2019-06-28,41.67915000000001,-1.7425499999999872,-0.04013085623087045
5,TRX,2019-10-25,20.51025,2019-11-08,21.88905,1.3788000000000018,0.06722492412330429
0,SC,2018-12-24,3.4217099999999996,2019-01-12,2.8085950000000004,-0.6131149999999992,-0.17918379991290884
1,SC,2019-02-20,2.74137,2019-02-28,2.6586700000000003,-0.08269999999999955,-0.030167398052798257
2,SC,2019-03-12,2.98149,2019-03-27,3.0384800000000003,0.05699000000000032,0.01911460377193964
3,SC,2019-04-01,3.2816399999999994,2019-04-13,3.588205,0.3065650000000004,0.09341822990943567
4,SC,2019-06-26,4.132065,2019-07-01,3.85807,-0.27399499999999977,-0.06630946028196551
5,SC,2019-10-12,2.7213600000000002,2019-10-19,2.4887550000000003,-0.23260499999999995,-0.08547380721404
6,SC,2019-11-28,2.951475,2019-12-10,1.949025,-1.0024499999999998,-0.3396437374533072
0,ONT,2019-02-15,745.3725,2019-03-09,1089.4550000000002,344.0825000000002,0.461624892251861
1,ONT,2019-03-16,1185.5925,2019-03-27,1409.295,223.7025000000001,0.18868413894318672
2,ONT,2019-04-04,1790.895,2019-04-09,1679.16,-111.7349999999999,-0.06239059241329051
3,ONT,2019-05-13,1495.7475,2019-06-05,1599.2,103.4525000000001,0.06916441444829431
4,ONT,2019-06-22,1850.925,2019-07-01,1744.1275,-106.7974999999999,-0.05769952861407129
5,ONT,2019-09-17,940.4699999999999,2019-09-22,940.5295000000001,0.05950000000018463,6.326623922101145e-05
6,ONT,2019-10-27,1135.5674999999999,2019-11-15,969.5150000000001,-166.05249999999978,-0.14622864779064196
0,ZIL,2018-12-24,22.71135,2019-01-12,22.88855,0.17719999999999914,0.007802266267747146
1,ZIL,2019-03-20,21.6108,2019-03-27,21.489250000000002,-0.12154999999999916,-0.005624502563533009
2,ZIL,2019-03-31,23.11155,2019-04-12,24.087950000000003,0.9764000000000017,0.0422472746310828
3,ZIL,2019-06-07,31.315649999999998,2019-06-18,27.68615,-3.6294999999999966,-0.11590051619557623
4,ZIL,2019-09-18,8.954474999999999,2019-09-22,7.896050000000001,-1.058424999999998,-0.11820067619821353
5,ZIL,2019-11-01,7.373685,2019-11-12,6.776610000000001,-0.5970749999999994,-0.08097376006704915
6,ZIL,2019-11-15,7.82391,2019-11-20,6.766615,-1.0572949999999999,-0.1351363959963752
0,POLYX,2019-03-11,110.05499999999999,2019-04-12,125.93700000000001,15.88200000000002,0.1443096633501433
1,POLYX,2019-05-14,111.0555,2019-06-04,107.94600000000001,-3.109499999999983,-0.027999513756635043
0,ZRX,2019-02-27,293.1465,2019-03-06,268.8655,-24.281000000000006,-0.08282889272087508
1,ZRX,2019-03-10,299.1495,2019-04-11,369.815,70.66550000000001,0.23622135420584026
2,ZRX,2019-05-14,358.179,2019-05-22,370.8145,12.635500000000036,0.03527705421032511
3,ZRX,2019-06-15,427.21349999999995,2019-06-22,402.79850000000005,-24.414999999999907,-0.057149411242856114
4,ZRX,2019-10-08,309.1545,2019-10-23,346.8265,37.672000000000025,0.12185493014010802
0,LOOM,2019-02-17,47.623799999999996,2019-03-27,78.26085,30.63705000000001,0.6433138472780419
1,LOOM,2019-05-15,83.54175,2019-06-16,95.05245,11.5107,0.13778380270942375
0,BCH,2019-02-18,155677.8,2019-03-01,145477.225,-10200.574999999983,-0.06552363278514974
1,BCH,2019-03-15,159329.625,2019-04-16,366466.67500000005,207137.05000000005,1.300053583883098
2,BCH,2019-05-11,411855.82499999995,2019-06-05,487756.0,75900.17500000005,0.18428821542101548
3,BCH,2019-06-22,556077.9,2019-06-30,502848.45,-53229.45000000001,-0.09572300931218451
4,BCH,2019-08-05,416508.14999999997,2019-09-06,343378.22500000003,-73129.92499999993,-0.17557861712910044
5,BCH,2019-09-17,376988.39999999997,2019-09-23,346526.65,-30461.74999999994,-0.08080288412057227
0,BAT,2019-02-15,142.071,2019-03-15,216.8915,74.82050000000001,0.5266416087730783
1,BAT,2019-03-24,237.11849999999998,2019-04-10,339.83000000000004,102.71150000000006,0.4331652739031331
2,BAT,2019-04-16,376.188,2019-04-27,450.77450000000005,74.58650000000006,0.19826921645560214
3,BAT,2019-10-22,283.1415,2019-11-02,269.865,-13.276499999999999,-0.04688998257055217
4,BAT,2019-11-06,303.1515,2019-11-08,274.8625,-28.288999999999987,-0.09331637811457304
5,BAT,2019-11-16,313.1565,2019-11-27,272.8635,-40.293000000000006,-0.12866729574509872
0,IOST,2019-01-07,7.193595,2019-01-13,6.5167399999999995,-0.6768550000000007,-0.09409134097763366
1,IOST,2019-02-12,7.713855,2019-03-11,8.23588,0.5220250000000002,0.06767368585486766
2,IOST,2019-03-20,11.0055,2019-04-11,16.1919,5.186400000000001,0.4712552814501841
3,IOST,2019-05-13,15.107549999999998,2019-05-23,14.292850000000001,-0.8146999999999966,-0.05392667904458345
4,IOST,2019-06-24,15.4077,2019-07-03,15.3923,-0.015399999999999636,-0.0009995002498750388
5,IOST,2019-10-27,7.013504999999999,2019-11-09,6.926535,-0.0869699999999991,-0.012400361873271511
6,IOST,2019-11-17,11.8059,2019-11-24,5.347325,-6.458575,-0.5470633327404094
0,CVC,2019-02-17,63.43169999999999,2019-03-05,66.66665,3.234950000000012,0.050998948475289366
1,CVC,2019-03-09,72.33614999999999,2019-03-29,94.7526,22.41645000000001,0.30989277145659555
2,CVC,2019-04-01,104.05199999999999,2019-04-09,99.95,-4.10199999999999,-0.03942259639411054
3,CVC,2019-05-14,86.84339999999999,2019-06-06,94.65265000000001,7.80925000000002,0.08992335629420337
4,CVC,2019-08-24,67.4337,2019-09-26,42.7786,-24.655100000000004,-0.36561986069279906
5,CVC,2019-10-28,50.625299999999996,2019-11-07,48.7756,-1.8496999999999986,-0.03653706743466209
0,IQ,2019-02-06,5.772885,2019-02-25,3.1384300000000005,-2.634454999999999,-0.45634981469403935
1,IQ,2019-03-12,3.52176,2019-03-26,3.568215,0.04645499999999991,0.013190847757939187
2,IQ,2019-04-07,4.432214999999999,2019-04-12,3.8680650000000005,-0.5641499999999988,-0.127283987802938
3,IQ,2019-04-16,4.962479999999999,2019-04-25,3.9380300000000004,-1.024449999999999,-0.20643911915010218
4,IQ,2019-05-15,4.272135,2019-05-17,3.9080450000000004,-0.36408999999999914,-0.08522436673934676
5,IQ,2019-05-25,4.64232,2019-06-22,5.567215000000001,0.9248950000000011,0.19923120336383557
0,IOTA,2019-02-18,325.16249999999997,2019-03-04,303.848,-21.314499999999953,-0.06555030177219069
1,IOTA,2019-03-14,336.168,2019-03-28,342.8285,6.660500000000013,0.019813010161585914
2,IOTA,2019-04-01,364.18199999999996,2019-04-12,374.8125,10.63050000000004,0.029190075292024432
3,IOTA,2019-05-11,364.18199999999996,2019-06-06,513.743,149.5610000000001,0.410676529866935
4,IOTA,2019-09-18,352.176,2019-09-25,310.84450000000004,-41.33149999999995,-0.11736035391395197
0,HIFI,2019-02-06,385.1925,2019-02-17,342.8285,-42.363999999999976,-0.10998137294988863
1,HIFI,2019-03-12,360.18,2019-04-13,412.7935,52.61349999999999,0.14607557332444884
2,HIFI,2019-05-14,460.22999999999996,2019-05-23,427.786,-32.44399999999996,-0.07049518718901411
3,HIFI,2019-06-07,474.23699999999997,2019-06-13,402.79850000000005,-71.43849999999992,-0.15063881561329023
4,HIFI,2019-11-07,132.066,2019-11-27,170.9145,38.8485,0.29415973831266184
0,ONG,2019-01-02,403.20149999999995,2019-01-11,306.8465,-96.35499999999996,-0.23897480540126953
1,ONG,2019-02-15,863.4314999999999,2019-03-02,633.683,-229.74849999999992,-0.26608769775019786
2,ONG,2019-04-05,752.376,2019-05-15,515.7420000000001,-236.6339999999999,-0.31451561453315885
3,ONG,2019-05-25,563.2814999999999,2019-06-03,508.74550000000005,-54.53599999999989,-0.09681837589198278
0,GAS,2018-12-24,3031.515,2019-01-12,2418.79,-612.7249999999999,-0.2021184127408243
1,GAS,2019-02-15,2491.245,2019-03-05,2638.6800000000003,147.4350000000004,0.05918125274712058
2,GAS,2019-03-13,3126.5625,2019-03-29,3313.3425,186.7800000000002,0.0597397301349326
3,GAS,2019-04-02,3571.785,2019-04-11,3628.1850000000004,56.400000000000546,0.01579042411567341
4,GAS,2019-05-15,3646.8224999999998,2019-06-06,3493.2525,-153.5699999999997,-0.04211063192683486
5,GAS,2019-06-22,4122.0599999999995,2019-07-02,3878.0600000000004,-243.9999999999991,-0.05919370411881417
6,GAS,2019-10-27,1720.86,2019-11-09,1719.14,-1.7199999999998,-0.0009995002498749462
7,GAS,2019-11-28,2636.3174999999997,2019-12-09,1484.2575000000002,-1152.0599999999995,-0.4369959232907264
0,UPP,2019-01-03,21.31065,2019-01-10,15.892050000000001,-5.418599999999998,-0.25426723258089257
1,UPP,2019-02-18,17.30865,2019-02-26,15.29235,-2.0162999999999993,-0.11649088750422473
2,UPP,2019-03-17,16.70835,2019-04-11,18.1909,1.4825499999999998,0.0887310835600164
3,UPP,2019-06-02,32.11605,2019-06-24,36.88155,4.765499999999996,0.1483837520492089
4,UPP,2019-10-31,14.30715,2019-11-08,12.29385,-2.013299999999999,-0.1407198498652771
5,UPP,2019-11-27,18.10905,2019-12-08,13.293350000000002,-4.815699999999998,-0.2659278095758749
0,ELF,2019-02-16,148.07399999999998,2019-03-06,165.917,17.843000000000018,0.12050056053054567
1,ELF,2019-05-13,207.1035,2019-06-05,225.887,18.783500000000004,0.09069619779482241
2,ELF,2019-06-25,280.14,2019-07-10,223.888,-56.25199999999998,-0.20079960019989998
3,ELF,2019-10-27,110.05499999999999,2019-11-05,101.94900000000001,-8.10599999999998,-0.07365408204988398
4,ELF,2019-12-01,130.065,2019-12-10,72.7636,-57.3014,-0.44055972013993006
0,BSV,2019-02-23,74937.45,2019-03-29,72753.60500000001,-2183.8449999999866,-0.029142237959791623
1,BSV,2019-04-02,87743.84999999999,2019-04-13,81249.35500000001,-6494.494999999981,-0.07401652651439368
2,BSV,2019-05-11,70485.22499999999,2019-06-10,234032.92500000002,163547.7,2.3203118100282722
3,BSV,2019-10-20,112056.0,2019-11-04,152273.825,40217.82500000001,0.35890826907974593
0,THETA,2019-01-25,61.33064999999999,2019-03-04,137.931,76.60035000000002,1.248973392585926
1,THETA,2019-03-10,211.10549999999998,2019-04-12,132.9335,-78.17199999999997,-0.37029826319067943
2,THETA,2019-04-16,153.07649999999998,2019-04-21,131.934,-21.142499999999984,-0.1381172159018529
3,THETA,2019-05-15,140.07,2019-05-23,132.9335,-7.136499999999984,-0.050949525237381194
4,THETA,2019-05-25,164.082,2019-06-15,155.922,-8.159999999999997,-0.04973123194500309
5,THETA,2019-07-31,167.0835,2019-08-09,136.9315,-30.151999999999987,-0.18046066786965792
6,THETA,2019-10-23,112.056,2019-11-07,106.9465,-5.109499999999997,-0.045597736845862755
0,QKC,2019-03-10,41.52075,2019-04-11,47.67615000000001,6.155400000000007,0.1482487671826739
1,QKC,2019-08-06,20.71035,2019-08-16,18.7906,-1.919749999999997,-0.09269519829457239
0,BTT,2019-05-13,0.0008504249999999999,2019-06-03,0.00171914,0.0008687150000000002,1.0215068936120177
1,BTT,2019-07-01,0.00176088,2019-07-06,0.0015792100000000002,-0.00018166999999999988,-0.10317000590613777
2,BTT,2019-07-07,0.0017408699999999998,2019-07-10,0.001449275,-0.00029159499999999975,-0.1674995835415624
3,BTT,2019-09-18,0.000750375,2019-10-09,0.00053973,-0.00021064499999999997,-0.28071964017991
0,MOC,2019-05-19,68.6343,2019-05-30,61.66915000000001,-6.965149999999987,-0.1014820578049166
1,MOC,2019-06-08,75.4377,2019-06-23,60.469750000000005,-14.967950000000002,-0.19841471837025784
2,MOC,2019-07-07,67.03349999999999,2019-07-12,55.47225,-11.561249999999987,-0.17246973528161275
3,MOC,2019-09-04,27.513749999999998,2019-10-06,17.991,-9.522749999999998,-0.3461087637999182
0,TFUEL,2019-05-24,18.10905,2019-06-05,16.1919,-1.9171499999999995,-0.10586695602475003
0,MANA,2019-11-27,50.4252,2019-12-08,29.585200000000004,-20.839999999999993,-0.4132854207816725
0,AERGO,2019-06-09,251.1255,2019-06-15,215.89200000000002,-35.233499999999964,-0.14030235878076885
1,AERGO,2019-10-28,62.831399999999995,2019-11-09,54.572700000000005,-8.25869999999999,-0.1314422406631078
2,AERGO,2019-11-14,83.4417,2019-11-22,48.075950000000006,-35.36574999999999,-0.4238378412712108
0,ATOM,2019-05-30,7323.66,2019-06-27,6866.5650000000005,-457.09499999999935,-0.06241346539844823
1,ATOM,2019-09-12,3661.83,2019-09-20,3788.105,126.27500000000009,0.03448412405818951
2,ATOM,2019-10-31,3806.9024999999997,2019-11-19,4102.9475,296.0450000000005,0.07776532233226371
3,ATOM,2019-12-15,5022.509999999999,2019-12-21,4627.685,-394.8249999999989,-0.07861109285994432
0,TT,2019-10-13,6.74337,2019-11-10,12.993500000000001,6.250130000000001,0.926855563316265
0,GAME2,2019-10-28,6.293145,2019-11-05,5.5972,-0.695945,-0.11058779036554856
0,MED,2019-01-19,4.192095,2019-01-27,3.2483750000000002,-0.9437199999999999,-0.2251189441078983
1,MED,2019-02-18,3.5417699999999996,2019-02-28,3.1384300000000005,-0.40333999999999914,-0.11388091265101889
2,MED,2019-03-12,3.58179,2019-03-29,4.567715000000001,0.9859250000000008,0.27526041448549493
3,MED,2019-04-08,5.632815,2019-04-10,5.45727,-0.17554499999999962,-0.031164701840908964
4,MED,2019-05-14,8.254125,2019-05-25,9.385305,1.1311800000000005,0.13704420517014226
5,MED,2019-06-12,9.64482,2019-06-24,8.405795000000001,-1.239024999999998,-0.12846533164952775
6,MED,2019-10-07,5.9529749999999995,2019-10-22,5.267365,-0.6856099999999996,-0.11517098593560357
0,STMX,2019-02-18,3.36168,2019-02-27,3.128435,-0.2332449999999997,-0.06938346303038949
1,STMX,2019-03-10,3.66183,2019-03-25,3.63818,-0.02364999999999995,-0.006458519374192671
2,STMX,2019-03-29,4.08204,2019-04-12,3.89805,-0.1839900000000001,-0.04507305170943942
3,STMX,2019-11-12,1.750875,2019-11-25,1.5992000000000002,-0.15167499999999978,-0.08662811451417136
0,STRAX,2018-12-24,185.59275,2019-01-02,128.93550000000002,-56.657249999999976,-0.3052772804972176
1,STRAX,2019-02-20,101.0505,2019-03-04,94.1529,-6.897599999999997,-0.06825893983701216
2,STRAX,2019-03-12,105.0525,2019-03-26,104.9475,-0.10499999999998977,-0.000999500249874965
0,GLM,2019-02-16,67.93395,2019-03-05,72.16390000000001,4.2299500000000165,0.06226562712752632
1,GLM,2019-03-10,78.73935,2019-04-11,102.94850000000001,24.209150000000008,0.30745935799571633
2,GLM,2019-08-26,74.4372,2019-09-14,71.86405,-2.5731499999999983,-0.03456806542965074
3,GLM,2019-12-01,74.4372,2019-12-11,41.47925,-32.957950000000004,-0.44276181801572334
0,PUNDIX,2019-06-26,1100.55,2019-07-03,1019.49,-81.05999999999995,-0.0736540820498841
