,market,candle_date_time_utc,candle_date_time_kst,opening_price,high_price,low_price,trade_price,timestamp,candle_acc_trade_price,candle_acc_trade_volume,prev_closing_price,change_price,change_rate
0,KRW-BTC,2022-12-05,2022-12-05T09:00:00,22918000.0,23150000.0,22685000.0,22725000.0,1670284798929,83776335468.46335,3649.93086302,22906000.0,-181000.0,-0.0079018598
1,KRW-BTC,2022-12-06,2022-12-06T09:00:00,22729000.0,22885000.0,22701000.0,22821000.0,1670371198322,64445480751.08888,2826.97261012,22725000.0,96000.0,0.0042244224
2,KRW-BTC,2022-12-07,2022-12-07T09:00:00,22837000.0,22898000.0,22400000.0,22544000.0,1670457598939,76371819695.76631,3381.14787642,22821000.0,-277000.0,-0.0121379431
3,KRW-BTC,2022-12-08,2022-12-08T09:00:00,22544000.0,23000000.0,22484000.0,22918000.0,1670543999042,60238648327.07826,2658.30122236,22544000.0,374000.0,0.01658978
4,KRW-BTC,2022-12-09,2022-12-09T09:00:00,22918000.0,23000000.0,22770000.0,22849000.0,1670630398088,53715032551.87096,2349.72627368,22918000.0,-69000.0,-0.0030107339
5,KRW-BTC,2022-12-10,2022-12-10T09:00:00,22845000.0,22940000.0,22820000.0,22831000.0,1670716798664,30646589950.31205,1339.76576612,22849000.0,-18000.0,-0.0007877806
6,KRW-BTC,2022-12-11,2022-12-11T09:00:00,22824000.0,22915000.0,22760000.0,22775000.0,1670803199985,36350568859.08237,1591.84902453,22831000.0,-56000.0,-0.0024528054
7,KRW-BTC,2022-12-12,2022-12-12T09:00:00,22784000.0,22882000.0,22487000.0,22824000.0,1670889599415,55084524506.98965,2436.29764131,22775000.0,49000.0,0.0021514819
8,KRW-BTC,2022-12-13,2022-12-13T09:00:00,22824000.0,23600000.0,22570000.0,23161000.0,1670975999667,120675670374.52821,5226.52781477,22824000.0,337000.0,0.0147651595
9,KRW-BTC,2022-12-14,2022-12-14T09:00:00,23182000.0,23941000.0,23147000.0,23235000.0,1671062399569,94660482356.09254,4041.5227297,23161000.0,74000.0,0.0031950261
10,KRW-BTC,2022-12-15,2022-12-15T09:00:00,23255000.0,23382000.0,22877000.0,22942000.0,1671148799637,66575698319.03985,2875.73302095,23235000.0,-293000.0,-0.0126102862
11,KRW-BTC,2022-12-16,2022-12-16T09:00:00,22952000.0,23050000.0,22125000.0,22249000.0,1671235200039,105208954880.86823,4660.97070297,22942000.0,-693000.0,-0.030206608
12,KRW-BTC,2022-12-17,2022-12-17T09:00:00,22249000.0,22367000.0,22000000.0,22230000.0,1671321599636,64427612392.71,2908.95281168,22249000.0,-19000.0,-0.000853971
13,KRW-BTC,2022-12-18,2022-12-18T09:00:00,22230000.0,22299000.0,22111000.0,22210000.0,1671407999355,41937018170.19222,1889.62079373,22230000.0,-20000.0,-0.0008996851
14,KRW-BTC,2022-12-19,2022-12-19T09:00:00,22214000.0,22240000.0,21521000.0,21654000.0,1671494399825,69541093991.05164,3169.23383434,22210000.0,-556000.0,-0.0250337686
15,KRW-BTC,2022-12-20,2022-12-20T09:00:00,21654000.0,22221000.0,21585000.0,22011000.0,1671580798657,67692054188.20535,3084.65713734,21654000.0,357000.0,0.0164865614
16,KRW-BTC,2022-12-21,2022-12-21T09:00:00,22017000.0,22065000.0,21874000.0,21943000.0,1671667193579,44278935561.9677,2014.94764474,22011000.0,-68000.0,-0.0030893644
17,KRW-BTC,2022-12-22,2022-12-22T09:00:00,21943000.0,21980000.0,21659000.0,21891000.0,1671753598699,54875642301.51455,2511.79402989,21943000.0,-52000.0,-0.0023697762
18,KRW-BTC,2022-12-23,2022-12-23T09:00:00,21891000.0,22000000.0,21764000.0,21872000.0,1671839997511,49294615581.36731,2253.90628813,21891000.0,-19000.0,-0.0008679366
19,KRW-BTC,2022-12-24,2022-12-24T09:00:00,21884000.0,21985000.0,21858000.0,21951000.0,1671926399065,26154354236.02704,1191.82030528,21872000.0,79000.0,0.0036119239
20,KRW-BTC,2022-12-25,2022-12-25T09:00:00,21951000.0,21962000.0,21776000.0,21848000.0,1672012796861,44679760075.21453,2041.54109032,21951000.0,-103000.0,-0.0046922691
21,KRW-BTC,2022-12-26,2022-12-26T09:00:00,21854000.0,21861000.0,21596000.0,21702000.0,1672099195218,55317974480.44335,2548.57785278,21848000.0,-146000.0,-0.0066825339
22,KRW-BTC,2022-12-27,2022-12-27T09:00:00,21711000.0,21745000.0,21242000.0,21321000.0,1672185599725,61104995860.59271,2842.5245103,21702000.0,-381000.0,-0.0175559856
23,KRW-BTC,2022-12-28,2022-12-28T09:00:00,21324000.0,21396000.0,21010000.0,21061000.0,1672271994941,66752520284.17612,3151.28076106,21321000.0,-260000.0,-0.01219455
24,KRW-BTC,2022-12-29,2022-12-29T09:00:00,21061000.0,21295000.0,20908000.0,21201000.0,1672358399974,51975879184.91669,2464.45782163,21061000.0,140000.0,0.0066473577
25,KRW-BTC,2022-12-30,2022-12-30T09:00:00,21201000.0,21232000.0,20700000.0,21070000.0,1672444798233,56577073269.74001,2699.07221598,21201000.0,-131000.0,-0.0061789538
26,KRW-BTC,2022-12-31,2022-12-31T09:00:00,21086000.0,21249000.0,20966000.0,21079000.0,1672531199722,62530539957.20474,2960.90009546,21070000.0,9000.0,0.0004271476
27,KRW-BTC,2023-01-01,2023-01-01T09:00:00,21079000.0,21171000.0,21002000.0,21123000.0,1672617597561,31357935910.19095,1486.46755344,21079000.0,44000.0,0.0020873855
28,KRW-BTC,2023-01-02,2023-01-02T09:00:00,21128000.0,21400000.0,21047000.0,21215000.0,1672703999647,54848830815.83244,2578.84453056,21123000.0,92000.0,0.0043554419
29,KRW-BTC,2023-01-03,2023-01-03T09:00:00,21209000.0,21451000.0,21178000.0,21351000.0,1672790398972,44770082696.67454,2097.6153058,21215000.0,136000.0,0.0064105586
30,KRW-BTC,2023-01-04,2023-01-04T09:00:00,21351000.0,21732000.0,21341000.0,21588000.0,1672876797009,53380293695.68614,2479.24818185,21351000.0,237000.0,0.0111001827
31,KRW-BTC,2023-01-05,2023-01-05T09:00:00,21589000.0,21641000.0,21404000.0,21575000.0,1672963199288,76705645075.08919,3563.01023528,21588000.0,-13000.0,-0.0006021864
32,KRW-BTC,2023-01-06,2023-01-06T09:00:00,21575000.0,21593000.0,21280000.0,21517000.0,1673049598977,70377645236.41975,3285.37671627,21575000.0,-58000.0,-0.0026882966
33,KRW-BTC,2023-01-07,2023-01-07T09:00:00,21517000.0,21585000.0,21467000.0,21539000.0,1673136000038,27012968306.16817,1254.83333687,21517000.0,22000.0,0.0010224474
