,market,candle_date_time_utc,candle_date_time_kst,opening_price,high_price,low_price,trade_price,timestamp,candle_acc_trade_price,candle_acc_trade_volume,prev_closing_price,change_price,change_rate
0,KRW-BTC,2020-12-05,2020-12-05T09:00:00,20569000.0,20956000.0,20390000.0,20781000.0,1607212787765,46545830824.89997,2247.52046083,20569000.0,212000.0,0.0103067723
1,KRW-BTC,2020-12-06,2020-12-06T09:00:00,20778000.0,20999000.0,20574000.0,20976000.0,1607299198809,46777620055.97697,2247.74868124,20781000.0,195000.0,0.0093835715
2,KRW-BTC,2020-12-07,2020-12-07T09:00:00,20976000.0,21053000.0,20666000.0,20834000.0,1607385600100,67740825735.42393,3241.98487955,20976000.0,-142000.0,-0.0067696415
3,KRW-BTC,2020-12-08,2020-12-08T09:00:00,20834000.0,20931000.0,19942000.0,20010000.0,1607471997751,93026290555.83319,4532.53738937,20834000.0,-824000.0,-0.0395507344
4,KRW-BTC,2020-12-09,2020-12-09T09:00:00,20025000.0,20345000.0,19216000.0,20267000.0,1607558396779,115582281169.10057,5827.20490273,20010000.0,257000.0,0.0128435782
5,KRW-BTC,2020-12-10,2020-12-10T09:00:00,20252000.0,20275000.0,19647000.0,19950000.0,1607644800107,62967828692.92066,3151.82648997,20267000.0,-317000.0,-0.0156411901
6,KRW-BTC,2020-12-11,2020-12-11T09:00:00,19950000.0,19996000.0,19404000.0,19658000.0,1607731197192,88716810984.45741,4508.12989508,19950000.0,-292000.0,-0.0146365915
7,KRW-BTC,2020-12-12,2020-12-12T09:00:00,19658000.0,20650000.0,19654000.0,20585000.0,1607817599894,76030600791.45126,3773.48824847,19658000.0,927000.0,0.047156374
8,KRW-BTC,2020-12-13,2020-12-13T09:00:00,20585000.0,21075000.0,20459000.0,20793000.0,1607904000120,85593423379.19643,4108.95528161,20585000.0,208000.0,0.010104445
9,KRW-BTC,2020-12-14,2020-12-14T09:00:00,20786000.0,21000000.0,20610000.0,20939000.0,1607990396464,64751393567.55739,3105.38941519,20793000.0,146000.0,0.0070215938
10,KRW-BTC,2020-12-15,2020-12-15T09:00:00,20927000.0,21267000.0,20805000.0,21103000.0,1608076799778,81781907198.0657,3886.60330202,20939000.0,164000.0,0.0078322747
11,KRW-BTC,2020-12-16,2020-12-16T09:00:00,21103000.0,23033000.0,20900000.0,22888000.0,1608163199327,237852578745.6528,10828.41456524,21103000.0,1785000.0,0.0845851301
12,KRW-BTC,2020-12-17,2020-12-17T09:00:00,22881000.0,25768000.0,22473000.0,24743000.0,1608249598358,440082127172.3546,18025.94451036,22888000.0,1855000.0,0.0810468368
13,KRW-BTC,2020-12-18,2020-12-18T09:00:00,24737000.0,25247000.0,24360000.0,25151000.0,1608335997266,156580705559.25696,6288.93892328,24743000.0,408000.0,0.0164895122
14,KRW-BTC,2020-12-19,2020-12-19T09:00:00,25151000.0,26410000.0,24947000.0,26169000.0,1608422400099,184847935435.66138,7210.72919997,25151000.0,1018000.0,0.0404755278
15,KRW-BTC,2020-12-20,2020-12-20T09:00:00,26169000.0,26562000.0,25422000.0,25880000.0,1608508800093,163658128225.0485,6316.48585428,26169000.0,-289000.0,-0.0110436012
16,KRW-BTC,2020-12-21,2020-12-21T09:00:00,25890000.0,26588000.0,24600000.0,25387000.0,1608595199944,350219024281.6897,13640.52345922,25880000.0,-493000.0,-0.019049459
17,KRW-BTC,2020-12-22,2020-12-22T09:00:00,25387000.0,26828000.0,24925000.0,26776000.0,1608681598949,206133222375.10733,7994.07358308,25387000.0,1389000.0,0.0547130421
18,KRW-BTC,2020-12-23,2020-12-23T09:00:00,26776000.0,27070000.0,25600000.0,26380000.0,1608767999745,328304569556.6462,12398.44760587,26776000.0,-396000.0,-0.0147893636
19,KRW-BTC,2020-12-24,2020-12-24T09:00:00,26380000.0,26608000.0,25774000.0,26503000.0,1608854398869,174570316756.61267,6661.23736488,26380000.0,123000.0,0.0046626232
20,KRW-BTC,2020-12-25,2020-12-25T09:00:00,26503000.0,27271000.0,26171000.0,27122000.0,1608940792252,213500002583.28278,7979.82741205,26503000.0,619000.0,0.0233558465
21,KRW-BTC,2020-12-26,2020-12-26T09:00:00,27122000.0,29524000.0,26983000.0,29378000.0,1609027200621,271145727803.063,9647.7742254,27122000.0,2256000.0,0.0831797065
22,KRW-BTC,2020-12-27,2020-12-27T09:00:00,29378000.0,31800000.0,28802000.0,29319000.0,1609113598322,601524151729.3121,19899.62591421,29378000.0,-59000.0,-0.0020083055
23,KRW-BTC,2020-12-28,2020-12-28T09:00:00,29347000.0,30587000.0,29167000.0,30249000.0,1609199999142,245505778004.4002,8175.15992343,29319000.0,930000.0,0.031720045
24,KRW-BTC,2020-12-29,2020-12-29T09:00:00,30219000.0,30520000.0,29028000.0,30498000.0,1609286398625,218091132502.8258,7302.22061609,30249000.0,249000.0,0.0082316771
25,KRW-BTC,2020-12-30,2020-12-30T09:00:00,30498000.0,31999000.0,30333000.0,31891000.0,1609372797376,320940853563.8111,10282.82280481,30498000.0,1393000.0,0.0456751262
26,KRW-BTC,2020-12-31,2020-12-31T09:00:00,31923000.0,32386000.0,31300000.0,32042000.0,1609459197349,256765288247.4506,8041.24807411,31891000.0,151000.0,0.0047348782
27,KRW-BTC,2021-01-01,2021-01-01T09:00:00,32037000.0,32599000.0,31800000.0,32296000.0,1609545599888,185613910085.62503,5752.49421559,32042000.0,254000.0,0.0079270957
28,KRW-BTC,2021-01-02,2021-01-02T09:00:00,32295000.0,36600000.0,31920000.0,35700000.0,1609631998883,602335536311.2162,17451.16767774,32296000.0,3404000.0,0.1054000495
29,KRW-BTC,2021-01-03,2021-01-03T09:00:00,35700000.0,39453000.0,35500000.0,37537000.0,1609718399604,958875074120.6221,25381.50662267,35700000.0,1837000.0,0.0514565826
30,KRW-BTC,2021-01-04,2021-01-04T09:00:00,37537000.0,38476000.0,33000000.0,36460000.0,1609804800146,847277026758.2367,23598.19458956,37537000.0,-1077000.0,-0.0286916909
