,market,candle_date_time_utc,candle_date_time_kst,opening_price,high_price,low_price,trade_price,timestamp,candle_acc_trade_price,candle_acc_trade_volume,prev_closing_price,change_price,change_rate
40,KRW-ETC,2023-01-14T00:00:00,2023-01-14T09:00:00,26950.0,29580.0,26000.0,27830.0,1673740799917,217399070002.87527,7716027.28212853,26950.0,880.0,0.0326530612
41,KRW-ETC,2023-01-15T00:00:00,2023-01-15T09:00:00,27840.0,28310.0,26550.0,27750.0,1673827198989,60229273212.002945,2205352.63001319,27830.0,-80.0,-0.0028745958
42,KRW-ETC,2023-01-16T00:00:00,2023-01-16T09:00:00,27760.0,28250.0,26500.0,27260.0,1673913598420,55024504737.23206,2004901.4787438,27750.0,-490.0,-0.0176576577
43,KRW-ETC,2023-01-17T00:00:00,2023-01-17T09:00:00,27260.0,28210.0,26980.0,27170.0,1673999993285,71703055310.03836,2592833.05543788,27260.0,-90.0,-0.0033015407
44,KRW-ETC,2023-01-18T00:00:00,2023-01-18T09:00:00,27180.0,27990.0,25280.0,25410.0,1674086398087,61261319060.935455,2294997.94211035,27170.0,-1760.0,-0.0647773279
45,KRW-ETC,2023-01-19T00:00:00,2023-01-19T09:00:00,25410.0,25950.0,25330.0,25910.0,1674172794304,25677755930.796646,1000345.0397821,25410.0,500.0,0.0196772924
46,KRW-ETC,2023-01-20T00:00:00,2023-01-20T09:00:00,25910.0,28000.0,25670.0,27760.0,1674259199825,43625789046.03297,1638508.07907015,25910.0,1850.0,0.0714010035
47,KRW-ETC,2023-01-21T00:00:00,2023-01-21T09:00:00,27760.0,28470.0,27040.0,27210.0,1674345597098,72536899653.61961,2615432.58812061,27760.0,-550.0,-0.0198126801
48,KRW-ETC,2023-01-22T00:00:00,2023-01-22T09:00:00,27220.0,29470.0,27100.0,28290.0,1674431999667,160440284224.32074,5629354.14161372,27210.0,1080.0,0.03969129
49,KRW-ETC,2023-01-23T00:00:00,2023-01-23T09:00:00,28270.0,30240.0,27950.0,28490.0,1674518399975,191620614502.9371,6578314.55255531,28290.0,200.0,0.0070696359
50,KRW-ETC,2023-01-24T00:00:00,2023-01-24T09:00:00,28530.0,28720.0,26110.0,26680.0,1674604795850,92982244381.68486,3331172.84305814,28490.0,-1810.0,-0.0635310635
51,KRW-ETC,2023-01-25T00:00:00,2023-01-25T09:00:00,26660.0,27790.0,26040.0,27240.0,1674691199878,69054074244.91249,2585057.9853452,26680.0,560.0,0.0209895052
52,KRW-ETC,2023-01-26T00:00:00,2023-01-26T09:00:00,27220.0,28420.0,27100.0,27660.0,1674777595896,120768863270.49535,4362301.53738763,27240.0,420.0,0.0154185022
53,KRW-ETC,2023-01-27T00:00:00,2023-01-27T09:00:00,27660.0,27800.0,26750.0,27640.0,1674863997696,44636978601.390434,1639033.47101619,27660.0,-20.0,-0.0007230658
54,KRW-ETC,2023-01-28T00:00:00,2023-01-28T09:00:00,27640.0,27900.0,27060.0,27420.0,1674950399229,35917796935.96275,1302939.34276818,27640.0,-220.0,-0.007959479
55,KRW-ETC,2023-01-29T00:00:00,2023-01-29T09:00:00,27410.0,28580.0,27260.0,28480.0,1675036799649,93479691854.62897,3323211.44642289,27420.0,1060.0,0.0386579139
56,KRW-ETC,2023-01-30T00:00:00,2023-01-30T09:00:00,28480.0,29500.0,26300.0,26880.0,1675123198369,128643498096.68134,4568113.27548405,28480.0,-1600.0,-0.0561797753
57,KRW-ETC,2023-01-31T00:00:00,2023-01-31T09:00:00,26880.0,27530.0,26530.0,27260.0,1675209598767,42224615367.21831,1563601.47008596,26880.0,380.0,0.0141369048
58,KRW-ETC,2023-02-01T00:00:00,2023-02-01T09:00:00,27260.0,28050.0,26400.0,27930.0,1675295999401,43385800416.84254,1596947.21122977,27260.0,670.0,0.0245781365
59,KRW-ETC,2023-02-02T00:00:00,2023-02-02T09:00:00,27930.0,30150.0,27800.0,28240.0,1675382397512,111386428214.95963,3871993.82820339,27930.0,310.0,0.0110991765
60,KRW-ETC,2023-02-03T00:00:00,2023-02-03T09:00:00,28220.0,30120.0,27910.0,29070.0,1675468799329,187495883874.30713,6399211.33332616,28240.0,830.0,0.0293909348
61,KRW-ETC,2023-02-04T00:00:00,2023-02-04T09:00:00,29070.0,31370.0,28970.0,30010.0,1675555198871,188083688243.64447,6227900.96201442,29070.0,940.0,0.0323357413
62,KRW-ETC,2023-02-05T00:00:00,2023-02-05T09:00:00,30000.0,30400.0,28110.0,28870.0,1675641599690,104322305552.17096,3557381.12199822,30010.0,-1140.0,-0.0379873376
63,KRW-ETC,2023-02-06T00:00:00,2023-02-06T09:00:00,28870.0,29140.0,28040.0,28380.0,1675727999436,58418334589.40606,2036238.10289635,28870.0,-490.0,-0.016972636
64,KRW-ETC,2023-02-07T00:00:00,2023-02-07T09:00:00,28380.0,29420.0,28100.0,29400.0,1675814399553,46576078264.42331,1621930.67632404,28380.0,1020.0,0.0359408034
65,KRW-ETC,2023-02-08T00:00:00,2023-02-08T09:00:00,29400.0,29520.0,28260.0,28910.0,1675900794364,49257533046.57179,1693647.74297915,29400.0,-490.0,-0.0166666667
66,KRW-ETC,2023-02-09T00:00:00,2023-02-09T09:00:00,28910.0,29160.0,27050.0,27150.0,1675987196877,66236963595.289,2349931.2563392,28910.0,-1760.0,-0.0608785887
67,KRW-ETC,2023-02-10T00:00:00,2023-02-10T09:00:00,27150.0,27580.0,26770.0,27300.0,1676073596832,33883549204.337322,1246632.14394043,27150.0,150.0,0.0055248619
68,KRW-ETC,2023-02-11T00:00:00,2023-02-11T09:00:00,27290.0,27900.0,27240.0,27890.0,1676159999267,19176591675.23531,693890.25062682,27300.0,590.0,0.0216117216
69,KRW-ETC,2023-02-12T00:00:00,2023-02-12T09:00:00,27890.0,28000.0,27000.0,27330.0,1676246399453,17939641079.04145,650139.23259224,27890.0,-560.0,-0.0200788813
70,KRW-ETC,2023-02-13T00:00:00,2023-02-13T09:00:00,27330.0,27410.0,26080.0,26830.0,1676332798926,31822096395.95359,1190239.5038612,27330.0,-500.0,-0.018294914
71,KRW-ETC,2023-02-14T00:00:00,2023-02-14T09:00:00,26830.0,27550.0,26190.0,27540.0,1676419198824,37217917930.03853,1383640.71078705,26830.0,710.0,0.0264629146
72,KRW-ETC,2023-02-15T00:00:00,2023-02-15T09:00:00,27540.0,29040.0,27100.0,28900.0,1676505599917,47945616623.251274,1712497.02195537,27540.0,1360.0,0.049382716
73,KRW-ETC,2023-02-16T00:00:00,2023-02-16T09:00:00,28900.0,29390.0,27500.0,27640.0,1676591997236,79658598538.40788,2773026.23094112,28900.0,-1260.0,-0.0435986159
74,KRW-ETC,2023-02-17T00:00:00,2023-02-17T09:00:00,27630.0,29130.0,27510.0,28820.0,1676678400071,44470682785.97348,1566448.45874987,27640.0,1180.0,0.0426917511
75,KRW-ETC,2023-02-18T00:00:00,2023-02-18T09:00:00,28850.0,29910.0,28470.0,29200.0,1676764798130,69664188785.63055,2386755.19588035,28820.0,380.0,0.013185288
76,KRW-ETC,2023-02-19T00:00:00,2023-02-19T09:00:00,29190.0,29960.0,28880.0,29140.0,1676851199564,69718161594.90395,2368923.23285225,29200.0,-60.0,-0.0020547945
77,KRW-ETC,2023-02-20T00:00:00,2023-02-20T09:00:00,29130.0,30480.0,28330.0,29800.0,1676937599189,101829646818.9138,3432750.86765572,29140.0,660.0,0.0226492793
78,KRW-ETC,2023-02-21T00:00:00,2023-02-21T09:00:00,29800.0,31580.0,29210.0,29760.0,1677023998996,260578763389.9992,8539989.33845226,29800.0,-40.0,-0.0013422819
79,KRW-ETC,2023-02-22T00:00:00,2023-02-22T09:00:00,29770.0,29900.0,28450.0,29420.0,1677110390754,65092416293.29713,2235553.63533104,29760.0,-340.0,-0.0114247312
80,KRW-ETC,2023-02-23T00:00:00,2023-02-23T09:00:00,29420.0,29570.0,28650.0,29010.0,1677196796242,36027237786.13821,1236785.99213342,29420.0,-410.0,-0.0139360979
81,KRW-ETC,2023-02-24T00:00:00,2023-02-24T09:00:00,28990.0,29170.0,27770.0,28130.0,1677283199912,40472040336.88748,1420287.05841814,29010.0,-880.0,-0.0303343675
82,KRW-ETC,2023-02-25T00:00:00,2023-02-25T09:00:00,28130.0,28330.0,27240.0,28080.0,1677369594634,21917940280.037064,786286.40673661,28130.0,-50.0,-0.0017774618
83,KRW-ETC,2023-02-26T00:00:00,2023-02-26T09:00:00,28080.0,28580.0,27760.0,28430.0,1677455993552,14868237081.270712,527028.88609474,28080.0,350.0,0.0124643875
84,KRW-ETC,2023-02-27T00:00:00,2023-02-27T09:00:00,28430.0,28610.0,27840.0,28330.0,1677542397505,23695222835.799034,837828.90700914,28430.0,-100.0,-0.0035174112
85,KRW-ETC,2023-02-28T00:00:00,2023-02-28T09:00:00,28330.0,28600.0,27630.0,27830.0,1677628797091,19972999010.40286,709652.65956828,28330.0,-500.0,-0.0176491352
86,KRW-ETC,2023-03-01T00:00:00,2023-03-01T09:00:00,27830.0,28420.0,27650.0,28030.0,1677715192541,18052722598.96751,643071.24621314,27830.0,200.0,0.0071864894
87,KRW-ETC,2023-03-02T00:00:00,2023-03-02T09:00:00,28030.0,28140.0,27290.0,27950.0,1677801592263,21819600386.286404,788746.84884102,28030.0,-80.0,-0.0028540849
88,KRW-ETC,2023-03-03T00:00:00,2023-03-03T09:00:00,27950.0,27970.0,25580.0,27080.0,1677887996105,28010034631.357254,1058395.84107081,27950.0,-870.0,-0.0311270125
89,KRW-ETC,2023-03-04T00:00:00,2023-03-04T09:00:00,27070.0,27230.0,26100.0,26640.0,1677974390089,12379067684.150019,460962.24231369,27080.0,-440.0,-0.0162481536
90,KRW-ETC,2023-03-05T00:00:00,2023-03-05T09:00:00,26640.0,27140.0,26270.0,26410.0,1678060794827,11079014083.20241,414226.04425531,26640.0,-230.0,-0.0086336336
91,KRW-ETC,2023-03-06T00:00:00,2023-03-06T09:00:00,26420.0,26470.0,25420.0,26090.0,1678147198973,15158632251.558655,584250.45158128,26410.0,-320.0,-0.0121166225
92,KRW-ETC,2023-03-07T00:00:00,2023-03-07T09:00:00,26080.0,26370.0,25120.0,25600.0,1678233574726,15257158393.250212,592071.14300268,26090.0,-490.0,-0.0187811422
93,KRW-ETC,2023-03-08T00:00:00,2023-03-08T09:00:00,25590.0,25680.0,24070.0,24380.0,1678319988079,21438485161.7152,861018.23811516,25600.0,-1220.0,-0.04765625
94,KRW-ETC,2023-03-09T00:00:00,2023-03-09T09:00:00,24380.0,24880.0,22900.0,23190.0,1678406396774,20861537164.63747,871393.7214037,24380.0,-1190.0,-0.0488105004
95,KRW-ETC,2023-03-10T00:00:00,2023-03-10T09:00:00,23200.0,23700.0,22040.0,23610.0,1678492799227,27150111537.0557,1189461.91098777,23190.0,420.0,0.0181112549
96,KRW-ETC,2023-03-11T00:00:00,2023-03-11T09:00:00,23620.0,24240.0,22510.0,23280.0,1678579195186,17687210519.183903,761059.74321083,23610.0,-330.0,-0.0139771283
97,KRW-ETC,2023-03-12T00:00:00,2023-03-12T09:00:00,23280.0,24890.0,22530.0,24830.0,1678665599075,19487363947.851635,829857.51792723,23280.0,1550.0,0.066580756
98,KRW-ETC,2023-03-13T00:00:00,2023-03-13T09:00:00,24850.0,26740.0,24700.0,25780.0,1678751999062,73327558027.2761,2852833.14916162,24830.0,950.0,0.0382601692
99,KRW-ETC,2023-03-14T00:00:00,2023-03-14T09:00:00,25770.0,27390.0,24940.0,26590.0,1678838397415,56658959161.60152,2158603.69865854,25780.0,810.0,0.0314197052
100,KRW-ETC,2023-03-15T00:00:00,2023-03-15T09:00:00,26580.0,27000.0,24500.0,24750.0,1678924799878,43078865092.77879,1667863.48936031,26590.0,-1840.0,-0.069198947
101,KRW-ETC,2023-03-16T00:00:00,2023-03-16T09:00:00,24750.0,25200.0,24340.0,24990.0,1679011188733,19987961281.385406,805903.75885666,24750.0,240.0,0.0096969697
102,KRW-ETC,2023-03-17T00:00:00,2023-03-17T09:00:00,24990.0,26820.0,24810.0,26760.0,1679097596109,41384105100.3413,1601601.33794433,24990.0,1770.0,0.0708283313
103,KRW-ETC,2023-03-18T00:00:00,2023-03-18T09:00:00,26760.0,29830.0,26600.0,27630.0,1679183999775,218432916019.14938,7591535.69389037,26760.0,870.0,0.0325112108
104,KRW-ETC,2023-03-19T00:00:00,2023-03-19T09:00:00,27610.0,28910.0,27500.0,28050.0,1679270400041,72493221623.02112,2573861.80902249,27630.0,420.0,0.0152008686
105,KRW-ETC,2023-03-20T00:00:00,2023-03-20T09:00:00,28050.0,28240.0,26500.0,26600.0,1679356797934,51992829720.994934,1898153.33807991,28050.0,-1450.0,-0.0516934046
106,KRW-ETC,2023-03-21T00:00:00,2023-03-21T09:00:00,26590.0,28170.0,25700.0,27690.0,1679443194477,77633566446.57712,2860096.68286359,26600.0,1090.0,0.0409774436
107,KRW-ETC,2023-03-22T00:00:00,2023-03-22T09:00:00,27690.0,27910.0,26130.0,26700.0,1679529595106,58076297743.02944,2140211.47288155,27690.0,-990.0,-0.0357529794
108,KRW-ETC,2023-03-23T00:00:00,2023-03-23T09:00:00,26700.0,27900.0,26540.0,27340.0,1679615996672,49572471258.0852,1823726.8325444,26700.0,640.0,0.0239700375
109,KRW-ETC,2023-03-24T00:00:00,2023-03-24T09:00:00,27340.0,27540.0,26590.0,27030.0,1679702396908,35654702846.53945,1313868.70784415,27340.0,-310.0,-0.0113386979
110,KRW-ETC,2023-03-25T00:00:00,2023-03-25T09:00:00,27030.0,27420.0,26320.0,26770.0,1679788795254,24406059453.14257,903142.97530274,27030.0,-260.0,-0.0096189419
111,KRW-ETC,2023-03-26T00:00:00,2023-03-26T09:00:00,26770.0,27200.0,26650.0,27010.0,1679875197448,17608230782.969147,653480.12925203,26770.0,240.0,0.0089652596
112,KRW-ETC,2023-03-27T00:00:00,2023-03-27T09:00:00,27010.0,27070.0,25390.0,26190.0,1679961596722,32977552262.016518,1253319.21065214,27010.0,-820.0,-0.0303591262
113,KRW-ETC,2023-03-28T00:00:00,2023-03-28T09:00:00,26200.0,26820.0,25990.0,26710.0,1680047985396,37477727463.34085,1418412.67567287,26190.0,520.0,0.0198549065
114,KRW-ETC,2023-03-29T00:00:00,2023-03-29T09:00:00,26710.0,27760.0,26530.0,27310.0,1680134399049,45389111852.37955,1668255.84324823,26710.0,600.0,0.0224634968
115,KRW-ETC,2023-03-30T00:00:00,2023-03-30T09:00:00,27300.0,27570.0,26530.0,26880.0,1680220795942,36104818501.72014,1335970.2305765,27310.0,-430.0,-0.0157451483
116,KRW-ETC,2023-03-31T00:00:00,2023-03-31T09:00:00,26880.0,27500.0,26500.0,27350.0,1680307199181,29718028215.971985,1100645.81682213,26880.0,470.0,0.017485119
117,KRW-ETC,2023-04-01T00:00:00,2023-04-01T09:00:00,27360.0,28650.0,27050.0,28030.0,1680393596629,43012398178.97957,1549755.46477375,27350.0,680.0,0.0248628885
118,KRW-ETC,2023-04-02T00:00:00,2023-04-02T09:00:00,28030.0,28150.0,26760.0,27090.0,1680479989901,29387500391.78153,1068445.85057827,28030.0,-940.0,-0.0335354977
119,KRW-ETC,2023-04-03T00:00:00,2023-04-03T09:00:00,27090.0,27560.0,26570.0,27420.0,1680566391588,33382963052.77131,1232771.9210566,27090.0,330.0,0.0121816168
120,KRW-ETC,2023-04-04T00:00:00,2023-04-04T09:00:00,27410.0,28440.0,27070.0,27900.0,1680652796095,53575560764.73846,1925785.88954646,27420.0,480.0,0.0175054705
121,KRW-ETC,2023-04-05T00:00:00,2023-04-05T09:00:00,27900.0,28360.0,27370.0,27870.0,1680739199686,50856746158.298706,1821706.51062342,27900.0,-30.0,-0.0010752688
122,KRW-ETC,2023-04-06T00:00:00,2023-04-06T09:00:00,27870.0,27920.0,27130.0,27390.0,1680825597815,32465379870.060253,1183386.1285174,27870.0,-480.0,-0.0172228202
123,KRW-ETC,2023-04-07T00:00:00,2023-04-07T09:00:00,27390.0,27530.0,26810.0,27130.0,1680911998980,22608715181.653103,833082.94739875,27390.0,-260.0,-0.0094925155
124,KRW-ETC,2023-04-08T00:00:00,2023-04-08T09:00:00,27130.0,27290.0,26920.0,27020.0,1680998382618,12306425918.718674,454205.07604625,27130.0,-110.0,-0.0040545522
125,KRW-ETC,2023-04-09T00:00:00,2023-04-09T09:00:00,27010.0,27290.0,26750.0,27100.0,1681084792844,14980942548.251732,555439.1401744,27020.0,80.0,0.0029607698
126,KRW-ETC,2023-04-10T00:00:00,2023-04-10T09:00:00,27110.0,27680.0,26770.0,27650.0,1681171199761,22857339671.229084,839593.81628763,27100.0,550.0,0.020295203
127,KRW-ETC,2023-04-11T00:00:00,2023-04-11T09:00:00,27660.0,29310.0,27470.0,28440.0,1681257599536,82153429496.83237,2904765.08835686,27650.0,790.0,0.0285714286
128,KRW-ETC,2023-04-12T00:00:00,2023-04-12T09:00:00,28440.0,30120.0,27320.0,29220.0,1681343997741,197175573071.15347,6813187.82909302,28440.0,780.0,0.0274261603
129,KRW-ETC,2023-04-13T00:00:00,2023-04-13T09:00:00,29220.0,30050.0,28640.0,29410.0,1681430398921,120526626929.38434,4088366.14166429,29220.0,190.0,0.0065023956
130,KRW-ETC,2023-04-14T00:00:00,2023-04-14T09:00:00,29410.0,30170.0,28700.0,29300.0,1681516798059,110599284433.45673,3733093.89087387,29410.0,-110.0,-0.0037402244
131,KRW-ETC,2023-04-15T00:00:00,2023-04-15T09:00:00,29300.0,29420.0,28900.0,29010.0,1681603194420,33705881972.911438,1155930.13468933,29300.0,-290.0,-0.0098976109
132,KRW-ETC,2023-04-16T00:00:00,2023-04-16T09:00:00,29010.0,29350.0,28770.0,29040.0,1681689598368,28943334462.69228,996914.73488548,29010.0,30.0,0.0010341262
133,KRW-ETC,2023-04-17T00:00:00,2023-04-17T09:00:00,29040.0,29080.0,28320.0,28530.0,1681775997524,34320714574.061848,1200419.58598006,29040.0,-510.0,-0.0175619835
134,KRW-ETC,2023-04-18T00:00:00,2023-04-18T09:00:00,28530.0,29070.0,28020.0,28590.0,1681862396926,30497087763.91396,1065509.39698652,28530.0,60.0,0.0021030494
135,KRW-ETC,2023-04-19T00:00:00,2023-04-19T09:00:00,28590.0,28690.0,26800.0,27010.0,1681948790779,39359620796.959915,1429646.42600292,28590.0,-1580.0,-0.0552640783
136,KRW-ETC,2023-04-20T00:00:00,2023-04-20T09:00:00,27000.0,27390.0,26290.0,26750.0,1682035190939,27753573958.44127,1029965.53434949,27010.0,-260.0,-0.0096260644
137,KRW-ETC,2023-04-21T00:00:00,2023-04-21T09:00:00,26740.0,26890.0,25450.0,25780.0,1682121599829,24280656168.06338,924120.64266812,26750.0,-970.0,-0.0362616822
138,KRW-ETC,2023-04-22T00:00:00,2023-04-22T09:00:00,25770.0,27370.0,25710.0,26980.0,1682207998275,47177980847.61762,1770134.02207204,25780.0,1200.0,0.0465477114
139,KRW-ETC,2023-04-23T00:00:00,2023-04-23T09:00:00,26980.0,27070.0,26120.0,26340.0,1682294396904,13459967326.48167,504850.18679236,26980.0,-640.0,-0.023721275
140,KRW-ETC,2023-04-24T00:00:00,2023-04-24T09:00:00,26350.0,26660.0,25600.0,25980.0,1682380797168,16328099179.624565,625163.57131133,26340.0,-360.0,-0.013667426
141,KRW-ETC,2023-04-25T00:00:00,2023-04-25T09:00:00,26000.0,26800.0,25550.0,26470.0,1682467199084,15438012057.790113,595028.55740138,25980.0,490.0,0.018860662
142,KRW-ETC,2023-04-26T00:00:00,2023-04-26T09:00:00,26470.0,27070.0,25200.0,25940.0,1682553592786,29006344760.81623,1099221.32585661,26470.0,-530.0,-0.0200226672
143,KRW-ETC,2023-04-27T00:00:00,2023-04-27T09:00:00,25940.0,26700.0,25860.0,26400.0,1682639992167,13663770200.756313,519632.18876447,25940.0,460.0,0.0177332305
144,KRW-ETC,2023-04-28T00:00:00,2023-04-28T09:00:00,26400.0,26500.0,26000.0,26360.0,1682726397632,8273254590.139936,314705.5050002,26400.0,-40.0,-0.0015151515
