,market,candle_date_time_utc,candle_date_time_kst,opening_price,high_price,low_price,trade_price,timestamp,candle_acc_trade_price,candle_acc_trade_volume,prev_closing_price,change_price,change_rate
37,KRW-STMX,2023-01-11T00:00:00,2023-01-11T09:00:00,5.3,5.37,5.13,5.31,1673481556172,2642980948.351442,506699804.54561985,5.3,0.01,0.0018867925
38,KRW-STMX,2023-01-12T00:00:00,2023-01-12T09:00:00,5.37,5.49,5.17,5.44,1673567955062,4010980257.0834837,750019185.669879,5.31,0.13,0.0244821092
39,KRW-STMX,2023-01-13T00:00:00,2023-01-13T09:00:00,5.44,5.78,5.44,5.71,1673654399871,8871033421.895481,1578631413.9158163,5.44,0.27,0.0496323529
40,KRW-STMX,2023-01-14T00:00:00,2023-01-14T09:00:00,5.71,6.12,5.57,5.96,1673740776970,6184823204.644477,1054029970.595793,5.71,0.25,0.0437828371
41,KRW-STMX,2023-01-15T00:00:00,2023-01-15T09:00:00,5.98,6.75,5.98,6.62,1673827200052,24389620573.00331,3854499640.3911,5.96,0.66,0.110738255
42,KRW-STMX,2023-01-16T00:00:00,2023-01-16T09:00:00,6.63,6.65,6.14,6.4,1673913593739,7832295588.689637,1235441222.9852784,6.62,-0.22,-0.0332326284
43,KRW-STMX,2023-01-17T00:00:00,2023-01-17T09:00:00,6.41,6.67,6.23,6.51,1673999994492,6350591831.700639,984974128.3191803,6.4,0.11,0.0171875
44,KRW-STMX,2023-01-18T00:00:00,2023-01-18T09:00:00,6.51,6.82,5.91,5.95,1674086391417,8607758497.878365,1335633701.802548,6.51,-0.56,-0.0860215054
45,KRW-STMX,2023-01-19T00:00:00,2023-01-19T09:00:00,5.94,6.24,5.93,6.22,1674172753159,2335475971.062512,384387769.4315451,5.95,0.27,0.0453781513
46,KRW-STMX,2023-01-20T00:00:00,2023-01-20T09:00:00,6.2,6.59,6.09,6.58,1674259176128,3138617271.1927037,498443250.64720803,6.22,0.36,0.0578778135
47,KRW-STMX,2023-01-21T00:00:00,2023-01-21T09:00:00,6.58,6.8,6.45,6.56,1674345588864,5653291593.334097,848620876.8666656,6.58,-0.02,-0.0030395137
48,KRW-STMX,2023-01-22T00:00:00,2023-01-22T09:00:00,6.58,6.91,6.41,6.65,1674431994684,5651510261.210004,843971024.7833503,6.56,0.09,0.0137195122
49,KRW-STMX,2023-01-23T00:00:00,2023-01-23T09:00:00,6.65,6.9,6.51,6.86,1674518398297,4288631653.010857,638590464.6500175,6.65,0.21,0.0315789474
50,KRW-STMX,2023-01-24T00:00:00,2023-01-24T09:00:00,6.86,8.19,6.55,6.72,1674604800024,88315720921.3147,11944699121.374641,6.86,-0.14,-0.0204081633
51,KRW-STMX,2023-01-25T00:00:00,2023-01-25T09:00:00,6.71,7.55,6.46,7.0,1674691199346,31782412444.70948,4525822322.7739935,6.72,0.28,0.0416666667
52,KRW-STMX,2023-01-26T00:00:00,2023-01-26T09:00:00,7.0,7.08,6.77,6.96,1674777596740,5264476275.500634,758832440.8852957,7.0,-0.04,-0.0057142857
53,KRW-STMX,2023-01-27T00:00:00,2023-01-27T09:00:00,6.96,7.42,6.75,7.33,1674863996290,13432568991.092302,1880065813.1921434,6.96,0.37,0.0531609195
54,KRW-STMX,2023-01-28T00:00:00,2023-01-28T09:00:00,7.33,7.38,7.0,7.15,1674950393554,3343931969.663328,463374477.8312381,7.33,-0.18,-0.0245566166
55,KRW-STMX,2023-01-29T00:00:00,2023-01-29T09:00:00,7.13,7.72,7.04,7.61,1675036799922,6108430337.486738,832000761.0039585,7.15,0.46,0.0643356643
56,KRW-STMX,2023-01-30T00:00:00,2023-01-30T09:00:00,7.59,7.62,6.61,6.84,1675123191996,10124252717.601812,1422808949.949898,7.61,-0.77,-0.1011826544
57,KRW-STMX,2023-01-31T00:00:00,2023-01-31T09:00:00,6.84,6.9,6.59,6.88,1675209580539,3313555602.836016,490527616.99360347,6.84,0.04,0.0058479532
58,KRW-STMX,2023-02-01T00:00:00,2023-02-01T09:00:00,6.87,7.45,6.46,7.3,1675295997843,11497609778.495476,1651657757.275262,6.88,0.42,0.0610465116
59,KRW-STMX,2023-02-02T00:00:00,2023-02-02T09:00:00,7.28,7.81,7.22,7.58,1675382398222,15297294422.718185,2037575194.6079931,7.3,0.28,0.0383561644
60,KRW-STMX,2023-02-03T00:00:00,2023-02-03T09:00:00,7.59,8.12,7.49,8.1,1675468798586,15597096730.332083,2008560890.817699,7.58,0.52,0.0686015831
61,KRW-STMX,2023-02-04T00:00:00,2023-02-04T09:00:00,8.09,8.5,7.78,8.14,1675555196394,10516757169.12835,1315512319.8166142,8.1,0.04,0.0049382716
62,KRW-STMX,2023-02-05T00:00:00,2023-02-05T09:00:00,8.13,8.55,7.5,8.07,1675641595068,16933463157.129574,2110388476.3468702,8.14,-0.07,-0.0085995086
63,KRW-STMX,2023-02-06T00:00:00,2023-02-06T09:00:00,8.07,8.14,7.77,8.11,1675727989701,8631006238.954672,1085169049.1679256,8.07,0.04,0.0049566295
64,KRW-STMX,2023-02-07T00:00:00,2023-02-07T09:00:00,8.1,8.23,7.82,8.2,1675814381780,7930551307.101217,996681429.2516863,8.11,0.09,0.0110974106
65,KRW-STMX,2023-02-08T00:00:00,2023-02-08T09:00:00,8.2,10.1,8.17,8.91,1675900799986,127585452326.73715,13694332322.30216,8.2,0.71,0.0865853659
