,coin,buy_date,buy,sell_date,sell,profit,profit_rate
2,BTT,2021-08-11,0.0051325649999999995,2021-08-19,0.00517741,4.484500000000082e-05,0.008737346726247174
3,BTT,2021-09-03,0.005632814999999999,2021-09-08,0.004967515,-0.0006652999999999997,-0.1181114593680069
4,BTT,2021-10-09,0.00508254,2021-10-16,0.004447775,-0.0006347649999999998,-0.12489129451022517
5,BTT,2021-10-31,0.004872435,2021-11-11,0.0046476749999999995,-0.00022476000000000006,-0.04612888627554807
0,MOC,2021-01-09,26.813399999999998,2021-01-28,30.88455,4.071150000000003,0.15183266575667403
1,MOC,2021-02-05,37.018499999999996,2021-02-23,44.87755,7.859050000000003,0.2123006064535301
2,MOC,2021-03-05,86.04299999999999,2021-03-26,251.87400000000002,165.83100000000002,1.9273037899654828
3,MOC,2021-03-28,338.169,2021-04-05,309.845,-28.323999999999955,-0.08375693809899772
4,MOC,2021-07-29,123.0615,2021-08-18,138.9305,15.869,0.12895178427046639
5,MOC,2021-08-23,201.10049999999998,2021-09-10,190.9045,-10.19599999999997,-0.05070101765037864
6,MOC,2021-10-08,229.1145,2021-10-27,179.91,-49.204499999999996,-0.2147594325108188
7,MOC,2021-11-17,374.18699999999995,2021-11-30,411.79400000000004,37.607000000000085,0.10050322432366728
0,TFUEL,2021-01-02,42.2211,2021-01-05,33.88305,-8.338050000000003,-0.19748538053248263
1,TFUEL,2021-01-26,36.4182,2021-02-26,96.65165,60.233450000000005,1.6539381408197003
2,TFUEL,2021-03-02,141.07049999999998,2021-03-19,401.79900000000004,260.72850000000005,1.8482141907769525
3,TFUEL,2021-06-03,484.24199999999996,2021-06-16,596.7015,112.45950000000005,0.23223821973310876
4,TFUEL,2021-09-03,426.21299999999997,2021-09-11,376.8115,-49.40149999999994,-0.11590800843709588
5,TFUEL,2021-10-26,400.2,2021-11-13,413.793,13.593000000000018,0.033965517241379355
0,MANA,2021-01-06,104.05199999999999,2021-02-01,169.91500000000002,65.86300000000003,0.6329815861300122
1,MANA,2021-02-05,229.1145,2021-02-22,310.84450000000004,81.73000000000005,0.3567212027174188
2,MANA,2021-03-03,401.2005,2021-03-21,1149.425,748.2245,1.8649640267148224
3,MANA,2021-04-15,1570.7849999999999,2021-04-22,1439.28,-131.50499999999988,-0.08371928685338853
4,MANA,2021-07-07,847.4235,2021-08-19,961.519,114.09550000000002,0.1346381118767653
5,MANA,2021-08-25,1115.5575,2021-09-08,1034.4825,-81.07499999999982,-0.07267666615122917
6,MANA,2021-10-28,1115.5575,2021-11-22,5112.4425,3996.885,3.582858794817838
0,AERGO,2021-01-02,64.53224999999999,2021-01-16,56.27185,-8.26039999999999,-0.12800421494679004
1,AERGO,2021-01-30,60.93044999999999,2021-02-25,120.93950000000001,60.009050000000016,0.9848778402260285
2,AERGO,2021-03-03,177.08849999999998,2021-03-23,369.815,192.72650000000002,1.0883061294211653
3,AERGO,2021-03-27,463.2315,2021-04-06,483.75800000000004,20.526500000000055,0.04431153753576787
4,AERGO,2021-07-01,208.10399999999998,2021-07-20,142.9285,-65.17549999999997,-0.313187156421789
5,AERGO,2021-07-31,244.12199999999999,2021-08-19,233.883,-10.238999999999976,-0.041942143682257134
6,AERGO,2021-08-21,273.1365,2021-09-21,308.8455,35.709,0.13073682938750406
7,AERGO,2021-10-06,466.23299999999995,2021-10-12,391.80400000000003,-74.42899999999992,-0.15963906458787758
8,AERGO,2021-11-04,402.20099999999996,2021-11-10,362.81850000000003,-39.382499999999936,-0.09791745918085719
9,AERGO,2021-11-16,419.2095,2021-12-05,349.82500000000005,-69.38449999999995,-0.16551270903927498
0,ATOM,2021-01-06,7408.702499999999,2021-01-14,7096.450000000001,-312.2524999999987,-0.042146718673073826
1,ATOM,2021-01-15,8804.4,2021-01-24,9110.442500000001,306.0425000000014,0.03476017672981707
2,ATOM,2021-02-05,12876.435,2021-02-23,21829.08,8952.645000000002,0.6952735753335455
3,ATOM,2021-03-18,25722.855,2021-03-26,22588.7,-3134.154999999999,-0.12184320130871938
4,ATOM,2021-04-04,27423.704999999998,2021-04-18,28865.56,1441.8550000000032,0.05257695851089425
5,ATOM,2021-05-07,34247.115,2021-05-14,31954.015000000003,-2293.099999999995,-0.06695746488426821
6,ATOM,2021-07-10,17038.515,2021-09-07,25467.260000000002,8428.745000000003,0.4946877706185077
7,ATOM,2021-09-18,49574.774999999994,2021-09-23,50274.850000000006,700.0750000000116,0.014121597122730496
8,ATOM,2021-10-26,52166.07,2021-11-04,45117.43,-7048.639999999999,-0.13511924513385806
0,TT,2021-01-09,6.023009999999999,2021-02-25,9.225385000000001,3.2023750000000017,0.531690134998946
1,TT,2021-03-09,14.707349999999998,2021-03-26,26.28685,11.579500000000003,0.787327424723013
2,TT,2021-04-02,43.32165,2021-04-07,24.7876,-18.534049999999997,-0.42782419413849654
3,TT,2021-07-07,11.605799999999999,2021-07-09,9.715140000000002,-1.890659999999997,-0.16290647779558473
4,TT,2021-07-30,11.205599999999999,2021-08-18,12.1939,0.9883000000000006,0.08819697294210044
5,TT,2021-09-04,16.208099999999998,2021-09-10,14.69265,-1.5154499999999977,-0.09349954652303465
6,TT,2021-10-05,18.4092,2021-10-18,16.3918,-2.0173999999999985,-0.10958651109227988
7,TT,2021-11-17,17.50875,2021-12-05,15.29235,-2.2163999999999984,-0.1265881345041764
0,GAME2,2021-01-09,2.391195,2021-01-23,2.2388800000000004,-0.15231499999999976,-0.06369827638482004
1,GAME2,2021-02-02,2.64132,2021-02-22,8.785605,6.144285,2.326217573031666
2,GAME2,2021-03-10,10.8054,2021-03-26,29.1854,18.380000000000003,1.7010013511762638
3,GAME2,2021-04-02,50.625299999999996,2021-04-07,26.28685,-24.338449999999995,-0.48075665724450023
4,GAME2,2021-08-01,11.30565,2021-08-19,12.993500000000001,1.687850000000001,0.14929261033200222
5,GAME2,2021-09-04,16.408199999999997,2021-09-08,13.393300000000002,-3.0148999999999955,-0.18374349410660498
6,GAME2,2021-10-07,14.30715,2021-10-17,13.593200000000001,-0.7139499999999988,-0.049901622615265706
7,GAME2,2021-11-17,15.90795,2021-12-04,13.993,-1.9149499999999993,-0.12037691845900944
0,MBL,2021-02-03,2.0110049999999995,2021-02-24,3.328335,1.3173300000000006,0.6550605294367746
1,MBL,2021-03-10,5.632815,2021-03-26,23.3883,17.755485,3.1521512778246756
2,MBL,2021-04-01,37.51875,2021-04-06,34.082950000000004,-3.4357999999999933,-0.09157554556055289
3,MBL,2021-07-29,9.194595,2021-08-20,11.794100000000002,2.5995050000000024,0.28272098988590605
4,MBL,2021-09-04,13.606799999999998,2021-09-08,11.494250000000001,-2.112549999999997,-0.15525693035835003
5,MBL,2021-10-08,14.30715,2021-10-18,12.1939,-2.1132500000000007,-0.14770586734604732
6,MBL,2021-11-17,15.8079,2021-12-05,11.794100000000002,-4.013799999999998,-0.2539110191739572
0,MED,2021-01-09,5.632815,2021-01-13,5.11744,-0.5153749999999997,-0.09149510502297692
1,MED,2021-02-03,5.632815,2021-03-01,16.1919,10.559085,1.874566269263237
2,MED,2021-03-09,39.0195,2021-04-06,270.8645,231.84500000000003,5.941772703391894
3,MED,2021-07-31,63.031499999999994,2021-08-20,90.85455000000002,27.823050000000023,0.44141500678232354
4,MED,2021-09-04,108.05399999999999,2021-09-09,94.35280000000002,-13.701199999999972,-0.12679956318137203
5,MED,2021-10-08,101.0505,2021-10-15,83.85805,-17.192449999999994,-0.170137208623411
6,MED,2021-11-17,99.84989999999999,2021-12-24,70.46475000000001,-29.38514999999998,-0.2942932341444507
0,STPT,2021-01-09,22.51125,2021-01-11,18.69065,-3.820599999999999,-0.16971958465211834
1,STPT,2021-01-20,24.012,2021-02-24,40.7796,16.7676,0.6983008495752124
2,STPT,2021-03-08,62.331149999999994,2021-03-25,89.15540000000001,26.82425000000002,0.4303506352762627
3,STPT,2021-03-31,131.0655,2021-04-06,122.9385,-8.126999999999981,-0.062007164356752784
4,STPT,2021-06-11,74.53725,2021-06-22,30.68465,-43.852599999999995,-0.5883313376868612
5,STPT,2021-08-12,74.2371,2021-08-20,75.26235,1.0252499999999998,0.013810480204641613
6,STPT,2021-09-03,79.93995,2021-09-08,72.16390000000001,-7.776049999999984,-0.09727364102679555
7,STPT,2021-10-05,178.089,2021-10-27,157.92100000000002,-20.167999999999978,-0.11324674741281032
8,STPT,2021-11-17,186.093,2021-12-03,175.912,-10.180999999999983,-0.0547092045375161
0,ORBS,2021-01-09,15.8079,2021-01-27,16.1919,0.38400000000000034,0.024291651642533184
1,ORBS,2021-02-06,19.0095,2021-02-26,31.284350000000003,12.274850000000004,0.6457218759041534
2,ORBS,2021-03-09,45.72285,2021-03-25,213.893,168.17015,3.6780329747598848
3,ORBS,2021-04-02,339.16949999999997,2021-04-06,248.87550000000002,-90.29399999999995,-0.26622087186495236
4,ORBS,2021-07-29,87.34365,2021-09-11,172.9135,85.56985,0.9796917119905111
5,ORBS,2021-10-08,164.082,2021-11-02,149.925,-14.156999999999982,-0.08628003071634904
6,ORBS,2021-11-21,161.0805,2021-12-01,140.92950000000002,-20.150999999999982,-0.12509894121262338
0,VET,2021-01-20,38.11905,2021-02-23,47.57620000000001,9.457150000000006,0.24809511254871267
1,VET,2021-03-08,74.73734999999999,2021-04-01,108.94550000000001,34.20815000000002,0.4577115725938908
2,VET,2021-04-05,137.0685,2021-04-22,220.8895,83.821,0.6115263536115154
3,VET,2021-07-31,104.05199999999999,2021-08-23,153.923,49.87100000000001,0.47928920155306975
4,VET,2021-09-02,166.083,2021-09-08,143.928,-22.155,-0.1333971568432651
5,VET,2021-10-21,159.0795,2021-10-30,154.9225,-4.156999999999982,-0.026131588293903253
6,VET,2021-11-04,183.0915,2021-11-16,179.91,-3.1814999999999998,-0.01737655762282793
0,CHZ,2021-01-19,25.11255,2021-02-07,24.7876,-0.32494999999999763,-0.012939745266808732
1,CHZ,2021-02-09,28.11405,2021-03-20,635.682,607.56795,21.610829816408522
2,CHZ,2021-04-12,740.37,2021-05-15,543.7280000000001,-196.64199999999994,-0.2655996326161243
3,CHZ,2021-06-15,381.1905,2021-07-25,291.85400000000004,-89.33649999999994,-0.23436182171381487
4,CHZ,2021-08-06,334.167,2021-08-26,421.78900000000004,87.62200000000007,0.26221021225914015
5,CHZ,2021-09-04,484.24199999999996,2021-09-08,405.797,-78.44499999999994,-0.16199544855671327
6,CHZ,2021-10-07,430.215,2021-10-14,403.798,-26.416999999999973,-0.061404181630115115
7,CHZ,2021-10-29,426.21299999999997,2021-11-19,572.7135000000001,146.5005000000001,0.34372602431178806
0,STMX,2021-01-09,3.3416699999999997,2021-01-24,3.0584700000000002,-0.28319999999999945,-0.08474804513910694
1,STMX,2021-01-30,3.64182,2021-02-19,12.69365,9.051829999999999,2.4855237216556554
2,STMX,2021-02-21,15.207599999999998,2021-02-22,12.993500000000001,-2.2140999999999966,-0.14559167784528768
3,STMX,2021-03-13,20.210099999999997,2021-03-30,70.46475000000001,50.25465000000001,2.4866106550685063
4,STMX,2021-04-02,106.053,2021-04-08,101.94900000000001,-4.103999999999985,-0.03869763231591737
5,STMX,2021-07-30,26.51325,2021-08-28,36.081950000000006,9.568700000000007,0.36090256758413275
6,STMX,2021-08-29,40.019999999999996,2021-09-09,46.5767,6.556700000000006,0.16383558220889574
7,STMX,2021-10-08,46.022999999999996,2021-10-15,38.28085,-7.742149999999995,-0.1682234969471785
8,STMX,2021-11-25,43.52175,2021-12-06,29.785100000000003,-13.736649999999994,-0.3156272438493396
0,DKA,2021-02-10,27.913949999999996,2021-03-23,311.844,283.93005,10.171618491829355
1,DKA,2021-04-04,473.2365,2021-05-29,165.917,-307.31949999999995,-0.6493994017790259
2,DKA,2021-07-30,139.0695,2021-08-19,191.904,52.83449999999999,0.37991435936707896
3,DKA,2021-09-04,226.113,2021-09-08,187.906,-38.206999999999994,-0.16897303560609073
4,DKA,2021-10-08,211.10549999999998,2021-10-12,183.90800000000002,-27.197499999999962,-0.12883368742169182
5,DKA,2021-11-01,235.11749999999998,2021-11-29,197.901,-37.21649999999997,-0.15828894063606483
0,HIVE,2021-01-08,149.0745,2021-02-02,154.9225,5.848000000000013,0.03922870779375422
1,HIVE,2021-02-04,169.0845,2021-02-23,237.881,68.79650000000001,0.4068764434350873
2,HIVE,2021-02-27,429.2145,2021-03-19,511.744,82.52950000000004,0.19228031671809792
3,HIVE,2021-03-23,775.3874999999999,2021-04-07,709.6450000000001,-65.74249999999984,-0.08478663893859502
4,HIVE,2021-06-30,520.26,2021-08-20,601.6990000000001,81.43900000000008,0.15653519394149096
5,HIVE,2021-08-26,693.3465,2021-08-30,665.667,-27.679499999999962,-0.03992159764273702
6,HIVE,2021-09-03,827.4135,2021-09-20,763.618,-63.79549999999995,-0.07710231945695828
7,HIVE,2021-10-06,1190.595,2021-10-18,929.5350000000001,-261.05999999999995,-0.21926851700200314
8,HIVE,2021-11-04,1050.5249999999999,2021-12-04,2518.7400000000002,1468.2150000000004,1.3976011994003004
0,AHT,2021-02-09,4.90245,2021-02-27,8.185905,3.283455,0.6697579781537802
1,AHT,2021-03-09,9.774885,2021-03-27,24.487750000000002,14.712865000000003,1.5051701375514908
2,AHT,2021-04-02,38.71935,2021-04-07,22.788600000000002,-15.930749999999996,-0.411441566038686
3,AHT,2021-07-30,11.30565,2021-08-19,12.29385,0.9882000000000009,0.08740762362181749
4,AHT,2021-08-24,14.207099999999999,2021-09-09,16.49175,2.284650000000001,0.16081043985049737
5,AHT,2021-10-08,19.10955,2021-10-27,17.5912,-1.518349999999998,-0.07945503687946594
6,AHT,2021-11-06,22.11105,2021-11-08,20.3898,-1.7212499999999977,-0.07784569253834611
7,AHT,2021-11-17,23.411699999999996,2021-12-03,22.788600000000002,-0.6230999999999938,-0.026614897679365184
0,XTZ,2021-01-06,2921.46,2021-01-23,3503.2475000000004,581.7875000000004,0.19914272315896858
1,XTZ,2021-02-05,3651.825,2021-02-23,3998.0,346.1750000000002,0.09479506821931505
2,XTZ,2021-03-29,5492.745,2021-04-19,7076.46,1583.7150000000001,0.288328513338959
3,XTZ,2021-05-06,9239.6175,2021-05-14,7886.055,-1353.5625,-0.14649551239539949
4,XTZ,2021-08-23,4992.495,2021-09-07,5342.3275,349.83250000000044,0.07007167758805977
5,XTZ,2021-09-10,7583.79,2021-09-18,7756.120000000001,172.33000000000084,0.022723466762660998
6,XTZ,2021-10-03,10575.285,2021-12-01,6496.75,-4078.535,-0.3856666747042751
0,BORA,2021-02-09,36.71835,2021-03-02,165.917,129.19865,3.5186398626299926
1,BORA,2021-03-10,246.123,2021-04-04,479.76000000000005,233.63700000000006,0.9492692678051221
2,BORA,2021-07-29,160.07999999999998,2021-08-19,264.8675,104.78750000000002,0.6545945777111446
3,BORA,2021-09-04,295.1475,2021-09-07,239.88000000000002,-55.267499999999956,-0.18725383071176263
4,BORA,2021-10-23,272.13599999999997,2021-12-01,1409.295,1137.159,4.17864229649881
0,JST,2021-01-08,31.0155,2021-01-26,32.68365000000001,1.6681500000000078,0.053784398123519137
1,JST,2021-02-03,36.91845,2021-02-17,57.471250000000005,20.552800000000005,0.5567080958165905
2,JST,2021-03-14,82.2411,2021-03-28,110.9445,28.703400000000002,0.3490152733852052
3,JST,2021-03-31,162.081,2021-04-08,185.907,23.826000000000022,0.14700057378718062
4,JST,2021-07-31,61.930949999999996,2021-08-27,83.958,22.027050000000003,0.3556711143620436
5,JST,2021-09-01,91.04549999999999,2021-09-08,95.7521,4.706600000000009,0.051695031605076686
6,JST,2021-10-08,105.0525,2021-10-15,92.9535,-12.09899999999999,-0.11517098593560353
7,JST,2021-11-09,110.05499999999999,2021-11-16,98.7506,-11.304399999999987,-0.10271591476988767
0,CRO,2021-01-04,75.0375,2021-01-16,85.35730000000001,10.319800000000015,0.13752856904880914
1,CRO,2021-02-11,87.54374999999999,2021-03-07,181.90900000000002,94.36525000000003,1.0779210394802603
2,CRO,2021-03-18,251.1255,2021-03-25,244.87750000000003,-6.247999999999962,-0.02487999028374244
3,CRO,2021-04-05,299.1495,2021-06-03,150.9245,-148.225,-0.49548804193221113
4,CRO,2021-08-07,163.08149999999998,2021-08-19,172.9135,9.832000000000022,0.06028887396792416
5,CRO,2021-09-04,200.1,2021-09-20,186.90650000000002,-13.193499999999972,-0.06593453273363305
6,CRO,2021-10-25,242.12099999999998,2021-10-28,242.8785,0.7575000000000216,0.003128600988761907
7,CRO,2021-10-29,267.13349999999997,2021-11-28,949.5250000000001,682.3915000000002,2.5544961601596214
0,TON,2021-01-09,3091.5449999999996,2021-01-13,2753.6225,-337.9224999999997,-0.10930537967262315
1,TON,2021-02-04,3061.5299999999997,2021-03-03,6826.585,3765.0550000000003,1.2297952331024034
2,TON,2021-03-09,8654.324999999999,2021-03-26,9590.202500000001,935.8775000000023,0.10813986070548569
3,TON,2021-03-30,11845.92,2021-04-07,16951.52,5105.6,0.4310007158582871
4,TON,2021-07-12,8674.335,2021-07-18,6036.9800000000005,-2637.3549999999987,-0.30404117433785977
5,TON,2021-09-03,11505.75,2021-09-20,9120.4375,-2385.3125,-0.20731482085044434
6,TON,2021-10-08,12076.035,2021-10-17,10104.945,-1971.0900000000001,-0.163223276514187
7,TON,2021-11-17,11355.675,2021-12-24,7231.382500000001,-4124.292499999999,-0.36319219245003037
0,SXP,2021-01-08,1140.57,2021-01-23,1079.46,-61.1099999999999,-0.053578473920934185
1,SXP,2021-01-27,1425.7124999999999,2021-02-16,2478.76,1053.0475000000004,0.7386113960563581
2,SXP,2021-03-11,3926.9624999999996,2021-03-25,3423.2875000000004,-503.6749999999993,-0.12826071040912648
3,SXP,2021-04-04,5697.8475,2021-04-14,5762.1175,64.27000000000044,0.011279698166720054
4,SXP,2021-07-31,2496.2475,2021-08-19,4232.882500000001,1736.6350000000007,0.6956982430628376
5,SXP,2021-11-15,3376.6875,2021-11-28,2863.5675,-513.1199999999999,-0.1519595757676717
0,HUNT,2021-01-01,80.03999999999999,2021-01-02,73.7631,-6.276899999999998,-0.07842203898050973
1,HUNT,2021-01-05,93.84689999999999,2021-01-08,85.45725,-8.389649999999989,-0.08939719905505658
2,HUNT,2021-02-05,107.0535,2021-02-25,144.9275,37.87400000000001,0.35378572396044977
3,HUNT,2021-03-19,461.23049999999995,2021-03-26,440.77950000000004,-20.450999999999908,-0.04434008592233148
4,HUNT,2021-04-02,840.42,2021-04-07,447.776,-392.64399999999995,-0.4671997334666
5,HUNT,2021-06-30,413.2065,2021-07-20,263.868,-149.3385,-0.36141372413067074
6,HUNT,2021-07-26,340.16999999999996,2021-08-17,392.80350000000004,52.63350000000008,0.15472704824058586
7,HUNT,2021-08-23,461.23049999999995,2021-09-21,735.6320000000001,274.4015000000001,0.5949335527464037
8,HUNT,2021-10-06,1100.55,2021-10-15,874.5625,-225.98749999999995,-0.20534051156240057
9,HUNT,2021-10-30,1020.51,2021-11-11,939.5300000000001,-80.9799999999999,-0.07935248062243379
10,HUNT,2021-11-16,1120.56,2021-12-04,1159.42,38.86000000000013,0.03467908902691523
0,DOT,2020-12-28,7373.6849999999995,2021-01-12,9395.300000000001,2021.6150000000016,0.2741661733583685
1,DOT,2021-01-14,15957.974999999999,2021-01-27,17451.27,1493.295000000002,0.09357672261048172
2,DOT,2021-02-03,21500.745,2021-02-23,38980.5,17479.755,0.8129836896349406
3,DOT,2021-04-01,46433.204999999994,2021-04-11,54232.87,7799.665000000008,0.1679760206085281
4,DOT,2021-05-14,59239.604999999996,2021-06-05,28075.955,-31163.649999999994,-0.5260610701236107
5,DOT,2021-07-31,19399.695,2021-08-26,28215.885000000002,8816.190000000002,0.4544499282076343
6,DOT,2021-08-31,36718.35,2021-09-08,33503.240000000005,-3215.1099999999933,-0.08756139641350968
7,DOT,2021-10-09,44382.18,2021-10-29,52803.58500000001,8421.405000000006,0.18974743917491224
8,DOT,2021-11-01,59549.759999999995,2021-11-11,57861.055,-1688.7049999999945,-0.028357880871392172
0,MVL,2021-02-09,4.112055,2021-02-26,6.736630000000001,2.624575000000001,0.6382635932641955
1,MVL,2021-03-09,9.534764999999998,2021-03-26,57.7711,48.236335,5.058995685787747
2,MVL,2021-07-30,16.30815,2021-08-20,19.69015,3.381999999999998,0.20738097209064166
3,MVL,2021-09-04,22.311149999999998,2021-09-09,20.3898,-1.9213499999999968,-0.08611613475773311
4,MVL,2021-10-08,21.4107,2021-10-18,18.1909,-3.2197999999999993,-0.15038275254895914
5,MVL,2021-11-03,20.11005,2021-12-24,14.992500000000001,-5.11755,-0.25447723899244407
0,STRAX,2021-01-07,86.4432,2021-01-13,74.36280000000001,-12.080399999999997,-0.1397495696596146
1,STRAX,2021-01-31,80.84039999999999,2021-02-24,215.89200000000002,135.05160000000004,1.6705953953716217
2,STRAX,2021-03-28,378.18899999999996,2021-04-08,509.745,131.55600000000004,0.3478578171231846
3,STRAX,2021-05-08,542.77125,2021-05-20,361.31925,-181.452,-0.3343065794291794
4,STRAX,2021-07-31,234.61724999999998,2021-08-20,258.8705,24.25325000000001,0.1033736862911828
5,STRAX,2021-09-03,293.64675,2021-09-09,293.35325,-0.29349999999999454,-0.0009995002498750438
0,AQT,2021-01-16,3421.71,2021-01-27,1984.0075000000002,-1437.7024999999999,-0.42017076257193037
1,AQT,2021-02-09,2281.14,2021-03-06,7261.3675,4980.227500000001,2.18321869766871
2,AQT,2021-03-21,15207.599999999999,2021-03-25,9880.0575,-5327.542499999998,-0.35032105657697454
3,AQT,2021-04-02,15547.769999999999,2021-04-06,11614.19,-3933.579999999998,-0.2529996263129695
4,AQT,2021-07-12,4762.38,2021-07-20,2733.6325,-2028.7475,-0.42599446075281683
5,AQT,2021-07-25,4997.4974999999995,2021-08-22,5062.467500000001,64.97000000000116,0.013000506753630426
6,AQT,2021-09-03,5942.969999999999,2021-09-08,4897.55,-1045.4199999999992,-0.17590867865730422
7,AQT,2021-10-07,5192.594999999999,2021-10-18,4457.77,-734.8249999999989,-0.14151402140933367
8,AQT,2021-11-17,6498.2474999999995,2021-12-04,5187.405000000001,-1310.8424999999988,-0.2017224644029023
0,GLM,2021-01-07,148.07399999999998,2021-01-17,137.931,-10.142999999999972,-0.06849953401677522
1,GLM,2021-02-04,147.0735,2021-02-26,406.79650000000004,259.72300000000007,1.765940159172115
2,GLM,2021-03-23,665.3325,2021-04-07,632.6835,-32.649,-0.0490717047491292
3,GLM,2021-07-27,418.209,2021-08-15,506.7465,88.53750000000002,0.21170634778304634
4,GLM,2021-08-23,537.2685,2021-09-08,661.669,124.40049999999997,0.23154251552063812
5,GLM,2021-10-08,773.3865,2021-10-17,625.687,-147.69949999999994,-0.19097760304841105
6,GLM,2021-11-02,713.3565,2021-11-10,644.6775,-68.67899999999997,-0.0962758452470819
7,GLM,2021-11-26,914.457,2021-12-04,637.681,-276.77599999999995,-0.30266704722037224
0,META,2021-02-09,10.90545,2021-03-23,225.887,214.98155,19.713221370965893
1,META,2021-03-31,414.207,2021-04-05,345.827,-68.38,-0.16508653885617577
2,META,2021-08-06,147.0735,2021-08-18,143.928,-3.1454999999999984,-0.02138726555089801
3,META,2021-09-04,166.083,2021-09-08,133.93300000000002,-32.14999999999998,-0.19357790984026046
4,META,2021-10-08,153.07649999999998,2021-10-12,127.936,-25.140499999999975,-0.16423487602603912
5,META,2021-10-31,147.0735,2021-11-11,133.93300000000002,-13.140499999999975,-0.08934648322097438
6,META,2021-11-23,171.0855,2021-12-05,144.9275,-26.157999999999987,-0.15289431307737936
0,FCT2,2021-02-11,62.2311,2021-02-28,80.15990000000001,17.92880000000001,0.2881003228289394
1,FCT2,2021-03-09,143.0715,2021-04-07,242.8785,99.80700000000002,0.6976022478271355
2,FCT2,2021-07-04,127.06349999999999,2021-07-18,101.94900000000001,-25.11449999999998,-0.19765314193297037
3,FCT2,2021-07-31,135.0675,2021-08-19,137.931,2.863500000000016,0.02120051085568339
4,FCT2,2021-08-23,181.0905,2021-09-16,224.88750000000002,43.797000000000025,0.24185144996562508
5,FCT2,2021-10-08,272.13599999999997,2021-10-16,209.895,-62.24099999999996,-0.228712849457624
6,FCT2,2021-11-17,253.1265,2021-12-04,200.89950000000002,-52.226999999999975,-0.2063276662064224
0,SAND,2021-03-04,417.20849999999996,2021-03-20,625.687,208.47850000000005,0.49969859195102706
1,SAND,2021-03-27,852.4259999999999,2021-04-05,892.5535000000001,40.12750000000017,0.04707446746110533
2,SAND,2021-07-06,360.18,2021-07-22,582.7085000000001,222.52850000000007,0.6178258093175636
3,SAND,2021-07-23,767.3834999999999,2021-07-31,741.629,-25.754499999999894,-0.03356144613482033
4,SAND,2021-08-25,858.429,2021-09-08,956.5215000000001,98.09250000000009,0.11426978818283176
5,SAND,2021-10-26,1005.5024999999999,2021-12-01,8175.910000000001,7170.407500000001,7.131168246722411
6,SAND,2021-12-23,7663.83,2021-12-28,7186.405000000001,-477.4249999999993,-0.06229587556091397
0,HPO,2021-03-09,84.14204999999998,2021-04-09,301.849,217.70695,2.587373970565253
1,HPO,2021-07-31,113.0565,2021-08-19,130.9345,17.878000000000014,0.15813332271917152
2,HPO,2021-09-02,148.07399999999998,2021-09-10,160.9195,12.845500000000015,0.08675054364709549
3,HPO,2021-10-07,179.0895,2021-10-30,280.8595,101.77000000000004,0.5682633543563417
4,HPO,2021-11-15,349.17449999999997,2021-11-30,483.75800000000004,134.58350000000007,0.38543335781965776
0,DOGE,2021-04-01,77.33864999999999,2021-04-24,326.8365,249.49785000000003,3.2260435112327417
1,DOGE,2021-05-04,675.3375,2021-05-11,606.6965,-68.64099999999996,-0.10163955059507278
2,DOGE,2021-08-07,301.15049999999997,2021-08-24,339.83000000000004,38.679500000000075,0.12843910270778258
3,DOGE,2021-10-24,337.1685,2021-11-03,318.8405,-18.327999999999975,-0.05435857738786386
0,STRIKE,2021-02-02,10805.4,2021-03-23,88655.65000000001,77850.25000000001,7.204754104429268
1,STRIKE,2021-06-06,74617.29,2021-06-13,52823.575000000004,-21793.71499999999,-0.2920732580880382
2,STRIKE,2021-07-26,66973.47,2021-09-01,75012.475,8039.005000000005,0.12003267861139649
0,PUNDIX,2021-01-09,500.25,2021-01-20,419.79,-80.45999999999998,-0.160839580209895
1,PUNDIX,2021-02-08,700.3499999999999,2021-02-27,2408.795,1708.4450000000002,2.4394160062825736
2,PUNDIX,2021-03-13,4022.0099999999998,2021-04-01,7566.215,3544.2050000000004,0.8812024336090662
3,PUNDIX,2021-07-30,1635.8174999999999,2021-08-29,2078.96,443.14250000000015,0.27089971833655047
4,PUNDIX,2021-09-04,2371.185,2021-09-07,2003.9975000000002,-367.1874999999998,-0.15485400759535833
0,AXS,2021-06-30,6578.287499999999,2021-07-20,17811.09,11232.802500000002,1.707557247991974
1,AXS,2021-07-23,50125.049999999996,2021-08-01,43938.020000000004,-6187.029999999992,-0.12343189682603792
2,AXS,2021-08-10,74137.05,2021-08-26,82038.96,7901.9100000000035,0.1065851689539846
3,AXS,2021-09-04,95517.735,2021-10-24,150374.775,54857.03999999999,0.5743126132544913
4,AXS,2021-10-29,170985.44999999998,2021-11-03,167666.125,-3319.3249999999825,-0.019412909110102544
5,AXS,2021-11-04,174937.425,2021-11-11,177861.02500000002,2923.600000000035,0.016712261541519977
0,STX,2021-07-07,1145.5725,2021-07-20,962.5185,-183.05399999999997,-0.15979259278657612
1,STX,2021-09-02,1850.925,2021-09-08,1694.1525000000001,-156.7724999999998,-0.08469954212083138
2,STX,2021-10-09,2221.1099999999997,2021-10-28,2343.8275000000003,122.71750000000065,0.05525052788920885
3,STX,2021-11-30,3411.705,2021-12-05,2608.695,-803.0099999999998,-0.23536911895958174
0,XEC,2021-01-09,0.024282135,2021-02-26,0.019970010000000003,-0.0043121249999999965,-0.17758426102152866
1,XEC,2021-03-22,0.03071535,2021-04-19,0.05551223,0.024796880000000004,0.8073123047596724
